,pob_x,pob_y,pob_x_best,pob_y_best
0,[2.4307e+01 4.4760e-01 6.4810e-01 ... 2.2500e-02 2.3100e-02 2.9200e-02],973.4973623482513,[2.4307e+01 4.4760e-01 6.4810e-01 ... 2.2500e-02 2.3100e-02 2.9200e-02],973.4973623482513
1,"[1.9732599e+01 5.1388998e+00 1.2647700e+01 ... 2.5500001e-02 1.7600000e-02
 3.3399999e-02]",925.4321272608687,"[1.9732599e+01 5.1388998e+00 1.2647700e+01 ... 2.5500001e-02 1.7600000e-02
 3.3399999e-02]",925.4321272608687
2,"[1.5511499e+01 9.4679995e+00 2.4255501e+01 ... 2.8300002e-02 1.2600000e-02
 3.7299998e-02]",843.0497244929935,"[1.5511499e+01 9.4679995e+00 2.4255501e+01 ... 2.8300002e-02 1.2600000e-02
 3.7299998e-02]",843.0497244929935
3,"[1.2457799e+01 1.2627899e+01 3.0000000e+01 ... 3.0500002e-02 8.8000000e-03
 4.0099997e-02]",806.9608746066178,"[1.2457799e+01 1.2627899e+01 3.0000000e+01 ... 3.0500002e-02 8.8000000e-03
 4.0099997e-02]",806.9608746066178
4,"[1.2891199e+01 1.3303800e+01 3.0000000e+01 ... 3.4600001e-02 4.9999999e-03
 3.8999997e-02]",772.3100791857102,"[1.2891199e+01 1.3303800e+01 3.0000000e+01 ... 3.4600001e-02 4.9999999e-03
 3.8999997e-02]",772.3100791857102
5,"[1.6118799e+01 1.2237800e+01 3.0000000e+01 ... 4.1000001e-02 4.9999999e-03
 3.4499995e-02]",719.194026000025,"[1.6118799e+01 1.2237800e+01 3.0000000e+01 ... 4.1000001e-02 4.9999999e-03
 3.4499995e-02]",719.194026000025
6,"[2.3350300e+01 9.1511993e+00 2.3218399e+01 ... 5.0000001e-02 4.9999999e-03
 2.4899995e-02]",662.49521308384,"[2.3350300e+01 9.1511993e+00 2.3218399e+01 ... 5.0000001e-02 4.9999999e-03
 2.4899995e-02]",662.49521308384
7,"[2.9774300e+01 6.8766994e+00 1.3149299e+01 ... 5.0000001e-02 4.9999999e-03
 1.6099995e-02]",664.4303301699568,"[2.3350300e+01 9.1511993e+00 2.3218399e+01 ... 5.0000001e-02 4.9999999e-03
 2.4899995e-02]",662.49521308384
8,"[3.0000000e+01 5.6124992e+00 7.1486988e+00 ... 5.0000001e-02 4.9999999e-03
 1.0899995e-02]",652.8687447622352,"[3.0000000e+01 5.6124992e+00 7.1486988e+00 ... 5.0000001e-02 4.9999999e-03
 1.0899995e-02]",652.8687447622352
9,"[3.0000000e+01 7.3116994e+00 9.1422987e+00 ... 5.0000001e-02 4.9999999e-03
 1.2399996e-02]",620.455189227115,"[3.0000000e+01 7.3116994e+00 9.1422987e+00 ... 5.0000001e-02 4.9999999e-03
 1.2399996e-02]",620.455189227115
10,"[3.0000000e+01 9.1264992e+00 1.1493098e+01 ... 5.0000001e-02 4.9999999e-03
 1.3899996e-02]",591.122656401105,"[3.0000000e+01 9.1264992e+00 1.1493098e+01 ... 5.0000001e-02 4.9999999e-03
 1.3899996e-02]",591.122656401105
11,"[3.0000000e+01 1.1595299e+01 1.3078399e+01 ... 5.0000001e-02 4.9999999e-03
 1.5599996e-02]",563.0425270215294,"[3.0000000e+01 1.1595299e+01 1.3078399e+01 ... 5.0000001e-02 4.9999999e-03
 1.5599996e-02]",563.0425270215294
12,"[3.0000000e+01 1.5196299e+01 1.2930199e+01 ... 5.0000001e-02 4.9999999e-03
 1.7599996e-02]",581.8218099162007,"[3.0000000e+01 1.1595299e+01 1.3078399e+01 ... 5.0000001e-02 4.9999999e-03
 1.5599996e-02]",563.0425270215294
13,"[3.0000000e+01 1.9098099e+01 1.0398398e+01 ... 5.0000001e-02 4.9999999e-03
 1.7699996e-02]",583.424527977224,"[3.0000000e+01 1.1595299e+01 1.3078399e+01 ... 5.0000001e-02 4.9999999e-03
 1.5599996e-02]",563.0425270215294
14,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
15,"[3.0000000e+01 1.6882797e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 1.2999996e-02]",564.9157553472179,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
16,"[3.0000000e+01 1.8516897e+01 3.0497000e+00 ... 5.0000001e-02 4.9999999e-03
 1.3999996e-02]",553.540633238509,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
17,"[3.0000000e+01 1.9905296e+01 8.0249996e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199997e-02]",553.4051115286447,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
18,"[3.00000000e+01 2.04204960e+01 1.07390995e+01 ... 5.00000007e-02
 4.99999989e-03 1.73999965e-02]",552.6135809929714,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
19,"[3.0000000e+01 1.8827597e+01 8.1846991e+00 ... 5.0000001e-02 4.9999999e-03
 1.6799996e-02]",575.7241815109543,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
20,"[3.0000000e+01 1.7163197e+01 2.1016991e+00 ... 5.0000001e-02 4.9999999e-03
 1.4099996e-02]",549.8716496604078,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
21,"[3.0000000e+01 1.7376896e+01 6.6949910e-01 ... 5.0000001e-02 4.9999999e-03
 1.2999996e-02]",588.9996948327216,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
22,"[3.0000000e+01 1.9151796e+01 5.4546990e+00 ... 5.0000001e-02 4.9999999e-03
 1.4899995e-02]",554.7842106114153,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
23,"[3.0000000e+01 2.0146397e+01 9.5809994e+00 ... 5.0000001e-02 4.9999999e-03
 1.6699996e-02]",555.9357512799043,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
24,"[3.0000000e+01 2.0022596e+01 1.0444099e+01 ... 5.0000001e-02 4.9999999e-03
 1.7199995e-02]",552.5826962193139,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
25,"[3.0000000e+01 1.8771397e+01 7.2877994e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099995e-02]",566.437139650317,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
26,"[3.0000000e+01 1.7185097e+01 2.4567993e+00 ... 5.0000001e-02 4.9999999e-03
 1.4399995e-02]",550.543977994959,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
27,"[3.0000000e+01 1.6543297e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 1.3399995e-02]",565.4950645494104,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
28,"[3.0000000e+01 1.7674397e+01 2.8722000e+00 ... 5.0000001e-02 4.9999999e-03
 1.4399995e-02]",593.9227448570349,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
29,"[3.0000000e+01 1.8753397e+01 6.3113999e+00 ... 5.0000001e-02 4.9999999e-03
 1.5699996e-02]",582.4062345588526,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
30,"[3.0000000e+01 1.9809696e+01 9.1364002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6599996e-02]",551.9791064856726,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
31,"[3.0000000e+01 2.0118996e+01 1.0062000e+01 ... 5.0000001e-02 4.9999999e-03
 1.6899996e-02]",552.9393716602549,"[3.0000000e+01 1.7491398e+01 3.9105985e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199996e-02]",549.8084532968052
32,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
33,"[3.0000000e+01 1.7117496e+01 6.3110006e-01 ... 5.0000001e-02 4.9999999e-03
 1.3099995e-02]",548.6607028396958,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
34,"[3.0000000e+01 1.8337097e+01 3.4269001e+00 ... 5.0000001e-02 4.9999999e-03
 1.3899995e-02]",574.7003917556775,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
35,"[3.0000000e+01 1.9847696e+01 7.7150002e+00 ... 5.0000001e-02 4.9999999e-03
 1.5499995e-02]",555.6731842293054,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
36,"[3.0000000e+01 2.0147896e+01 8.9008999e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099995e-02]",555.2149320525891,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
37,"[3.0000000e+01 1.9000296e+01 6.2728000e+00 ... 5.0000001e-02 4.9999999e-03
 1.5299995e-02]",553.537861392208,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
38,"[3.0000000e+01 1.8372696e+01 4.0809999e+00 ... 5.0000001e-02 4.9999999e-03
 1.4399995e-02]",553.8353119324375,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
39,"[3.0000000e+01 1.8621595e+01 4.0769000e+00 ... 5.0000001e-02 4.9999999e-03
 1.4099995e-02]",581.6412627250503,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
40,"[3.0000000e+01 1.8925695e+01 5.3302999e+00 ... 5.0000001e-02 4.9999999e-03
 1.4699995e-02]",555.0505539908739,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
41,"[3.0000000e+01 1.9092096e+01 6.2579999e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199995e-02]",554.6284155546315,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
42,"[3.00000000e+01 1.90352955e+01 6.38829994e+00 ... 5.00000007e-02
 4.99999989e-03 1.52999945e-02]",580.9812974196805,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
43,"[3.0000000e+01 1.8615095e+01 5.3431001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4899994e-02]",560.9950586815048,"[3.0000000e+01 1.8414396e+01 4.7992001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799995e-02]",543.8228463374189
