,pob_x,pob_y,pob_x_best,pob_y_best
0,"[1.69027e+01 2.97478e+01 1.82857e+01 ... 3.33000e-02 2.75000e-02
 1.13000e-02]",876.1502393547617,"[1.69027e+01 2.97478e+01 1.82857e+01 ... 3.33000e-02 2.75000e-02
 1.13000e-02]",876.1502393547617
1,"[1.7249401e+01 2.3590401e+01 1.9750599e+01 ... 3.1500001e-02 2.4400000e-02
 1.7600000e-02]",4353816.420377319,"[1.69027e+01 2.97478e+01 1.82857e+01 ... 3.33000e-02 2.75000e-02
 1.13000e-02]",876.1502393547617
2,[17.4304   20.377901 20.514898 ...  0.0306    0.0227    0.0209  ],2498469.589729883,"[1.69027e+01 2.97478e+01 1.82857e+01 ... 3.33000e-02 2.75000e-02
 1.13000e-02]",876.1502393547617
3,"[1.77880001e+01 1.46837015e+01 2.18289986e+01 ... 2.91000009e-02
 1.94999985e-02 2.66999993e-02]",842.8322743012501,"[1.77880001e+01 1.46837015e+01 2.18289986e+01 ... 2.91000009e-02
 1.94999985e-02 2.66999993e-02]",842.8322743012501
4,"[1.8568199e+01 7.9714017e+00 2.2981398e+01 ... 2.9200001e-02 1.3199999e-02
 3.3099998e-02]",7501354.589435117,"[1.77880001e+01 1.46837015e+01 2.18289986e+01 ... 2.91000009e-02
 1.94999985e-02 2.66999993e-02]",842.8322743012501
5,"[2.0888399e+01 4.7573018e+00 2.1380997e+01 ... 3.9400000e-02 4.9999999e-03
 3.3399999e-02]",752.1065989997293,"[2.0888399e+01 4.7573018e+00 2.1380997e+01 ... 3.9400000e-02 4.9999999e-03
 3.3399999e-02]",752.1065989997293
6,"[2.3425999e+01 3.3868017e+00 1.8986696e+01 ... 5.0000001e-02 4.9999999e-03
 3.1399999e-02]",42539967.189484656,"[2.0888399e+01 4.7573018e+00 2.1380997e+01 ... 3.9400000e-02 4.9999999e-03
 3.3399999e-02]",752.1065989997293
7,"[2.6237700e+01 2.8203018e+00 1.8191896e+01 ... 5.0000001e-02 4.9999999e-03
 3.0900000e-02]",628.5341853395958,"[2.6237700e+01 2.8203018e+00 1.8191896e+01 ... 5.0000001e-02 4.9999999e-03
 3.0900000e-02]",628.5341853395958
8,"[2.8446699e+01 7.5290017e+00 1.4902197e+01 ... 5.0000001e-02 4.9999999e-03
 2.4300000e-02]",616.7728289057666,"[2.8446699e+01 7.5290017e+00 1.4902197e+01 ... 5.0000001e-02 4.9999999e-03
 2.4300000e-02]",616.7728289057666
9,"[3.0000000e+01 1.5497202e+01 1.7931797e+01 ... 5.0000001e-02 4.9999999e-03
 1.6999999e-02]",591.5063155667983,"[3.0000000e+01 1.5497202e+01 1.7931797e+01 ... 5.0000001e-02 4.9999999e-03
 1.6999999e-02]",591.5063155667983
10,"[3.0000000e+01 2.2529001e+01 1.6736998e+01 ... 5.0000001e-02 4.9999999e-03
 1.0999999e-02]",571.7987286848098,"[3.0000000e+01 2.2529001e+01 1.6736998e+01 ... 5.0000001e-02 4.9999999e-03
 1.0999999e-02]",571.7987286848098
11,"[3.00000000e+01 2.55943012e+01 1.01954975e+01 ... 5.00000007e-02
 4.99999989e-03 9.39999893e-03]",560.3222454515236,"[3.00000000e+01 2.55943012e+01 1.01954975e+01 ... 5.00000007e-02
 4.99999989e-03 9.39999893e-03]",560.3222454515236
12,"[3.0000000e+01 2.1719601e+01 2.1484976e+00 ... 5.0000001e-02 4.9999999e-03
 1.4199999e-02]",552.0738911764871,"[3.0000000e+01 2.1719601e+01 2.1484976e+00 ... 5.0000001e-02 4.9999999e-03
 1.4199999e-02]",552.0738911764871
13,"[3.0000000e+01 1.8347500e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 1.8399999e-02]",546.4486068615205,"[3.0000000e+01 1.8347500e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 1.8399999e-02]",546.4486068615205
14,"[3.0000000e+01 1.4895600e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 2.0299999e-02]",542.5163148081913,"[3.0000000e+01 1.4895600e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 2.0299999e-02]",542.5163148081913
15,"[3.0000000e+01 1.5126500e+01 6.8269998e-01 ... 5.0000001e-02 4.9999999e-03
 1.8299999e-02]",545.4955512937428,"[3.0000000e+01 1.4895600e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 2.0299999e-02]",542.5163148081913
16,"[3.00000e+01 1.76386e+01 4.19730e+00 ... 5.00000e-02 5.00000e-03
 1.57000e-02]",551.3031279730334,"[3.0000000e+01 1.4895600e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 2.0299999e-02]",542.5163148081913
17,"[3.0000000e+01 1.9223799e+01 6.0569000e+00 ... 5.0000001e-02 4.9999999e-03
 1.5799999e-02]",552.6375291674198,"[3.0000000e+01 1.4895600e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 2.0299999e-02]",542.5163148081913
18,"[3.0000000e+01 1.7869198e+01 3.8849001e+00 ... 5.0000001e-02 4.9999999e-03
 1.8499998e-02]",551.4273277656574,"[3.0000000e+01 1.4895600e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 2.0299999e-02]",542.5163148081913
19,"[3.0000000e+01 1.5176298e+01 1.4010009e-01 ... 5.0000001e-02 4.9999999e-03
 2.1199998e-02]",542.2168777853212,"[3.0000000e+01 1.5176298e+01 1.4010009e-01 ... 5.0000001e-02 4.9999999e-03
 2.1199998e-02]",542.2168777853212
20,"[3.00000000e+01 1.40002985e+01 1.00000005e-03 ... 5.00000007e-02
 4.99999989e-03 2.18999982e-02]",541.3322972373178,"[3.00000000e+01 1.40002985e+01 1.00000005e-03 ... 5.00000007e-02
 4.99999989e-03 2.18999982e-02]",541.3322972373178
21,"[3.0000000e+01 1.6879299e+01 3.2774999e+00 ... 5.0000001e-02 4.9999999e-03
 1.7799998e-02]",578.1600548545222,"[3.00000000e+01 1.40002985e+01 1.00000005e-03 ... 5.00000007e-02
 4.99999989e-03 2.18999982e-02]",541.3322972373178
22,"[3.0000000e+01 1.9000000e+01 5.7528000e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999998e-02]",555.2522648212264,"[3.00000000e+01 1.40002985e+01 1.00000005e-03 ... 5.00000007e-02
 4.99999989e-03 2.18999982e-02]",541.3322972373178
23,"[3.0000000e+01 2.0677401e+01 7.7568998e+00 ... 5.0000001e-02 4.9999999e-03
 1.2899998e-02]",557.7980155417885,"[3.00000000e+01 1.40002985e+01 1.00000005e-03 ... 5.00000007e-02
 4.99999989e-03 2.18999982e-02]",541.3322972373178
24,"[3.0000000e+01 1.7342300e+01 3.9298999e+00 ... 5.0000001e-02 4.9999999e-03
 1.7499998e-02]",551.4133490085961,"[3.00000000e+01 1.40002985e+01 1.00000005e-03 ... 5.00000007e-02
 4.99999989e-03 2.18999982e-02]",541.3322972373178
25,"[3.0000000e+01 1.4326000e+01 4.1219994e-01 ... 5.0000001e-02 4.9999999e-03
 2.1799998e-02]",541.609786013499,"[3.00000000e+01 1.40002985e+01 1.00000005e-03 ... 5.00000007e-02
 4.99999989e-03 2.18999982e-02]",541.3322972373178
