,pob_x,pob_y,pob_x_best,pob_y_best
37,"[3.0000000e+01 1.9490395e+01 6.2339983e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000001e-02]",556.206238899204,"[3.0000000e+01 2.0461098e+01 3.6984990e+00 ... 5.0000001e-02 4.9999999e-03
 1.3500002e-02]",548.1665480608718
38,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
39,"[3.0000000e+01 1.9592094e+01 5.7436981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4600000e-02]",566.1721117432004,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
40,"[3.0000000e+01 1.9541994e+01 5.9064980e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",556.5829441125622,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
41,"[3.0000000e+01 1.9506193e+01 6.0591979e+00 ... 5.0000001e-02 4.9999999e-03
 1.4800000e-02]",572.2808037551778,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
42,"[3.0000000e+01 1.9443792e+01 6.3228979e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000000e-02]",556.2861329188574,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
43,"[3.0000000e+01 1.9500692e+01 6.1634979e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000000e-02]",555.8171838321028,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
44,"[3.0000000e+01 1.9545292e+01 5.9748979e+00 ... 5.0000001e-02 4.9999999e-03
 1.4800000e-02]",555.0697958010483,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
45,"[3.0000000e+01 1.9573391e+01 5.8401980e+00 ... 5.0000001e-02 4.9999999e-03
 1.4500000e-02]",571.4129604521689,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
46,"[3.000000e+01 1.958119e+01 5.803698e+00 ... 5.000000e-02 5.000000e-03
 1.450000e-02]",554.8173636093397,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
47,"[3.0000000e+01 1.9564890e+01 5.8774981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4699999e-02]",577.4158304725786,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
48,"[3.0000000e+01 1.9573990e+01 5.8873982e+00 ... 5.0000001e-02 4.9999999e-03
 1.4899999e-02]",565.5963714807461,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
49,"[3.0000000e+01 1.9536591e+01 6.0275984e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999999e-02]",585.8712546179518,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
50,"[3.0000000e+01 1.9536390e+01 6.0118985e+00 ... 5.0000001e-02 4.9999999e-03
 1.4899999e-02]",553.2797760501269,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
51,"[3.0000000e+01 1.9513590e+01 6.0544987e+00 ... 5.0000001e-02 4.9999999e-03
 1.4699999e-02]",588.9480524493127,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
52,"[3.0000000e+01 1.9471090e+01 6.1781988e+00 ... 5.0000001e-02 4.9999999e-03
 1.4599999e-02]",555.7507796112596,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
53,"[3.0000000e+01 1.9478991e+01 6.1646986e+00 ... 5.0000001e-02 4.9999999e-03
 1.4599999e-02]",579.8362060242567,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
54,"[3.0000000e+01 1.9558390e+01 5.9301987e+00 ... 5.0000001e-02 4.9999999e-03
 1.4699999e-02]",577.2996686950019,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
55,"[3.0000000e+01 1.9548389e+01 5.9715986e+00 ... 5.0000001e-02 4.9999999e-03
 1.4899999e-02]",554.939820931832,"[3.0000000e+01 1.9601194e+01 5.7882981e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700000e-02]",545.8166469622744
56,"[3.0000000e+01 1.9560789e+01 5.9277987e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999999e-02]",524.0239171767312,"[3.0000000e+01 1.9560789e+01 5.9277987e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999999e-02]",524.0239171767312
57,"[3.0000000e+01 1.9500189e+01 4.7284989e+00 ... 5.0000001e-02 4.9999999e-03
 1.5799999e-02]",553.1762027267667,"[3.0000000e+01 1.9560789e+01 5.9277987e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999999e-02]",524.0239171767312
58,"[3.0000000e+01 1.9436890e+01 3.7135990e+00 ... 5.0000001e-02 4.9999999e-03
 1.6299998e-02]",575.1034740563921,"[3.0000000e+01 1.9560789e+01 5.9277987e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999999e-02]",524.0239171767312
59,"[3.0000000e+01 1.9409790e+01 3.3729990e+00 ... 5.0000001e-02 4.9999999e-03
 1.6499998e-02]",551.8328893586594,"[3.0000000e+01 1.9560789e+01 5.9277987e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999999e-02]",524.0239171767312
