,pob_x,pob_y,pob_x_best,pob_y_best
0,[27.6489 12.3659 11.2316 ...  0.0469  0.0396  0.046 ],1015.5540702468157,[27.6489 12.3659 11.2316 ...  0.0469  0.0396  0.046 ],1015.5540702468157
1,[27.3503 12.1872 11.6277 ...  0.0463  0.0388  0.0456],996.2720747444461,[27.3503 12.1872 11.6277 ...  0.0463  0.0388  0.0456],996.2720747444461
2,"[1.9844000e+01 7.6946998e+00 2.1585600e+01 ... 3.0100001e-02 2.0800002e-02
 3.6699999e-02]",536558196.36353195,[27.3503 12.1872 11.6277 ...  0.0463  0.0388  0.0456],996.2720747444461
3,"[1.7207300e+01 6.1167998e+00 2.5084900e+01 ... 2.4600001e-02 1.3600002e-02
 3.3500001e-02]",847.172356586507,"[1.7207300e+01 6.1167998e+00 2.5084900e+01 ... 2.4600001e-02 1.3600002e-02
 3.3500001e-02]",847.172356586507
4,"[1.6566299e+01 5.7384996e+00 2.5977499e+01 ... 2.6800001e-02 4.9999999e-03
 2.9400000e-02]",761.5547729064054,"[1.6566299e+01 5.7384996e+00 2.5977499e+01 ... 2.6800001e-02 4.9999999e-03
 2.9400000e-02]",761.5547729064054
5,"[1.6485100e+01 5.6956997e+00 2.6130598e+01 ... 3.0500000e-02 4.9999999e-03
 2.5800001e-02]",757.8899345390425,"[1.6485100e+01 5.6956997e+00 2.6130598e+01 ... 3.0500000e-02 4.9999999e-03
 2.5800001e-02]",757.8899345390425
6,"[2.1038000e+01 8.4333000e+00 2.0190598e+01 ... 4.8500001e-02 4.9999999e-03
 2.3200002e-02]",677.5364383821546,"[2.1038000e+01 8.4333000e+00 2.0190598e+01 ... 4.8500001e-02 4.9999999e-03
 2.3200002e-02]",677.5364383821546
7,"[2.57938995e+01 1.12924995e+01 1.39819975e+01 ... 5.00000007e-02
 4.99999989e-03 2.08000019e-02]",615.0409471558415,"[2.57938995e+01 1.12924995e+01 1.39819975e+01 ... 5.00000007e-02
 4.99999989e-03 2.08000019e-02]",615.0409471558415
8,"[2.9991800e+01 1.3816199e+01 8.5017977e+00 ... 5.0000001e-02 4.9999999e-03
 1.8700002e-02]",592.2160414653026,"[2.9991800e+01 1.3816199e+01 8.5017977e+00 ... 5.0000001e-02 4.9999999e-03
 1.8700002e-02]",592.2160414653026
9,"[3.0000000e+01 1.5596799e+01 7.8005977e+00 ... 5.0000001e-02 4.9999999e-03
 1.8000001e-02]",563.6628732981995,"[3.0000000e+01 1.5596799e+01 7.8005977e+00 ... 5.0000001e-02 4.9999999e-03
 1.8000001e-02]",563.6628732981995
10,"[3.0000000e+01 1.7159698e+01 7.1850977e+00 ... 5.0000001e-02 4.9999999e-03
 1.7400000e-02]",557.6079131784473,"[3.0000000e+01 1.7159698e+01 7.1850977e+00 ... 5.0000001e-02 4.9999999e-03
 1.7400000e-02]",557.6079131784473
11,"[3.0000000e+01 1.8527599e+01 6.6463976e+00 ... 5.0000001e-02 4.9999999e-03
 1.6900001e-02]",564.8730210051713,"[3.0000000e+01 1.7159698e+01 7.1850977e+00 ... 5.0000001e-02 4.9999999e-03
 1.7400000e-02]",557.6079131784473
12,"[3.0000000e+01 1.8619400e+01 6.6102977e+00 ... 5.0000001e-02 4.9999999e-03
 1.6900001e-02]",579.3259795215163,"[3.0000000e+01 1.7159698e+01 7.1850977e+00 ... 5.0000001e-02 4.9999999e-03
 1.7400000e-02]",557.6079131784473
13,"[3.0000000e+01 1.7689600e+01 7.1901975e+00 ... 5.0000001e-02 4.9999999e-03
 1.6300000e-02]",565.8856543629554,"[3.0000000e+01 1.7159698e+01 7.1850977e+00 ... 5.0000001e-02 4.9999999e-03
 1.7400000e-02]",557.6079131784473
14,"[3.00000000e+01 1.76917000e+01 7.39089727e+00 ... 5.00000007e-02
 4.99999989e-03 1.56000005e-02]",558.532064916416,"[3.0000000e+01 1.7159698e+01 7.1850977e+00 ... 5.0000001e-02 4.9999999e-03
 1.7400000e-02]",557.6079131784473
15,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
16,"[3.0000000e+01 2.0127600e+01 6.2582974e+00 ... 5.0000001e-02 4.9999999e-03
 1.5500002e-02]",558.1033803520722,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
17,"[3.00000000e+01 2.06623001e+01 6.11019754e+00 ... 5.00000007e-02
 4.99999989e-03 1.50000015e-02]",582.7866138473802,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
18,"[3.0000000e+01 1.9579401e+01 6.5914974e+00 ... 5.0000001e-02 4.9999999e-03
 1.5100001e-02]",556.308248609345,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
19,"[3.0000000e+01 1.8017200e+01 7.2227974e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",557.512560773408,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
20,"[3.0000000e+01 1.6998100e+01 7.6121974e+00 ... 5.0000001e-02 4.9999999e-03
 1.6200000e-02]",568.9320328576248,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
21,"[3.0000000e+01 1.7723600e+01 7.2825975e+00 ... 5.0000001e-02 4.9999999e-03
 1.6100001e-02]",559.0776345453806,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
22,"[3.0000000e+01 2.0368299e+01 6.2315974e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000001e-02]",556.2716983271549,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
23,"[3.0000000e+01 2.1315500e+01 5.8807974e+00 ... 5.0000001e-02 4.9999999e-03
 1.4600000e-02]",576.7612137247266,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
24,"[3.0000000e+01 1.9297400e+01 6.4758973e+00 ... 5.0000001e-02 4.9999999e-03
 1.5200000e-02]",555.7252816084541,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
25,"[3.0000000e+01 1.7457300e+01 7.0685973e+00 ... 5.0000001e-02 4.9999999e-03
 1.5900001e-02]",556.241189745294,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
26,"[3.0000000e+01 1.7888599e+01 6.9257975e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",557.1679718706041,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
27,"[3.0000000e+01 1.8909100e+01 6.6779976e+00 ... 5.0000001e-02 4.9999999e-03
 1.5400001e-02]",558.5969790503187,"[3.0000000e+01 1.8770100e+01 6.8504972e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",551.6838654783675
