,pob_x,pob_y,pob_x_best,pob_y_best
0,"[6.22630e+00 3.29160e+00 2.81796e+01 ... 4.84000e-02 2.96000e-02
 5.60000e-03]",5364237.192756024,"[6.22630e+00 3.29160e+00 2.81796e+01 ... 4.84000e-02 2.96000e-02
 5.60000e-03]",5364237.192756024
1,"[1.01910e+01 4.42370e+00 2.67184e+01 ... 4.11000e-02 2.50000e-02
 1.53000e-02]",950.644748244292,"[1.01910e+01 4.42370e+00 2.67184e+01 ... 4.11000e-02 2.50000e-02
 1.53000e-02]",950.644748244292
2,"[1.8875799e+01 6.9036999e+00 2.3517500e+01 ... 2.5199998e-02 1.5000001e-02
 3.3300001e-02]",324845040.8704844,"[1.01910e+01 4.42370e+00 2.67184e+01 ... 4.11000e-02 2.50000e-02
 1.53000e-02]",950.644748244292
3,"[2.2650499e+01 7.9863000e+00 2.2112700e+01 ... 1.8499998e-02 1.0400001e-02
 4.1700002e-02]",803.2910894990902,"[2.2650499e+01 7.9863000e+00 2.2112700e+01 ... 1.8499998e-02 1.0400001e-02
 4.1700002e-02]",803.2910894990902
4,"[2.5903299e+01 8.9393997e+00 2.0843700e+01 ... 1.3199998e-02 6.1000008e-03
 4.8800003e-02]",805.5670940503861,"[2.2650499e+01 7.9863000e+00 2.2112700e+01 ... 1.8499998e-02 1.0400001e-02
 4.1700002e-02]",803.2910894990902
5,"[2.6931599e+01 9.3422995e+00 2.0149300e+01 ... 1.3899998e-02 4.9999999e-03
 5.0000001e-02]",805.4177244957417,"[2.2650499e+01 7.9863000e+00 2.2112700e+01 ... 1.8499998e-02 1.0400001e-02
 4.1700002e-02]",803.2910894990902
6,"[2.2646898e+01 8.3820992e+00 2.0968300e+01 ... 2.7699998e-02 6.3000000e-03
 3.7900001e-02]",766.8393793032777,"[2.2646898e+01 8.3820992e+00 2.0968300e+01 ... 2.7699998e-02 6.3000000e-03
 3.7900001e-02]",766.8393793032777
7,"[1.8817099e+01 7.6250992e+00 2.1407999e+01 ... 4.2399999e-02 7.4000000e-03
 2.5900001e-02]",727.1671999984245,"[1.8817099e+01 7.6250992e+00 2.1407999e+01 ... 4.2399999e-02 7.4000000e-03
 2.5900001e-02]",727.1671999984245
8,"[2.3138498e+01 6.5958991e+00 2.5622000e+01 ... 5.0000001e-02 6.6999998e-03
 2.5000000e-02]",650.4395701516919,"[2.3138498e+01 6.5958991e+00 2.5622000e+01 ... 5.0000001e-02 6.6999998e-03
 2.5000000e-02]",650.4395701516919
9,"[2.9931599e+01 6.8851991e+00 2.8744299e+01 ... 5.0000001e-02 5.3999997e-03
 2.6900001e-02]",651.9256871472307,"[2.3138498e+01 6.5958991e+00 2.5622000e+01 ... 5.0000001e-02 6.6999998e-03
 2.5000000e-02]",650.4395701516919
10,"[3.000000e+01 9.056199e+00 2.898400e+01 ... 5.000000e-02 5.000000e-03
 2.690000e-02]",623.3823921222532,"[3.000000e+01 9.056199e+00 2.898400e+01 ... 5.000000e-02 5.000000e-03
 2.690000e-02]",623.3823921222532
11,"[3.00000e+01 1.21970e+01 2.51757e+01 ... 5.00000e-02 5.00000e-03
 2.52000e-02]",572.3288699455261,"[3.00000e+01 1.21970e+01 2.51757e+01 ... 5.00000e-02 5.00000e-03
 2.52000e-02]",572.3288699455261
12,"[3.0000000e+01 1.5267699e+01 2.0657299e+01 ... 5.0000001e-02 4.9999999e-03
 2.3200000e-02]",557.7577830454056,"[3.0000000e+01 1.5267699e+01 2.0657299e+01 ... 5.0000001e-02 4.9999999e-03
 2.3200000e-02]",557.7577830454056
13,"[3.0000000e+01 1.8815100e+01 1.0494299e+01 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",576.4925947562824,"[3.0000000e+01 1.5267699e+01 2.0657299e+01 ... 5.0000001e-02 4.9999999e-03
 2.3200000e-02]",557.7577830454056
14,"[3.000000e+01 2.017220e+01 3.565999e+00 ... 5.000000e-02 5.000000e-03
 1.430000e-02]",552.328872244245,"[3.000000e+01 2.017220e+01 3.565999e+00 ... 5.000000e-02 5.000000e-03
 1.430000e-02]",552.328872244245
15,"[3.00000e+01 2.09502e+01 1.00000e-03 ... 5.00000e-02 5.00000e-03
 1.06000e-02]",562.8729112513199,"[3.000000e+01 2.017220e+01 3.565999e+00 ... 5.000000e-02 5.000000e-03
 1.430000e-02]",552.328872244245
16,"[3.0000000e+01 2.1459599e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 7.9999994e-03]",559.4923120235936,"[3.000000e+01 2.017220e+01 3.565999e+00 ... 5.000000e-02 5.000000e-03
 1.430000e-02]",552.328872244245
17,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
18,"[3.0000000e+01 1.9469799e+01 2.5903001e+00 ... 5.0000001e-02 4.9999999e-03
 1.5500000e-02]",551.8856543039524,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
19,"[3.00000e+01 1.90033e+01 5.91580e+00 ... 5.00000e-02 5.00000e-03
 1.73000e-02]",589.8473618154584,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
20,"[3.00000e+01 1.93571e+01 7.01340e+00 ... 5.00000e-02 5.00000e-03
 1.60000e-02]",554.2380402064016,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
21,"[3.0000000e+01 1.9977100e+01 6.6724000e+00 ... 5.0000001e-02 4.9999999e-03
 1.3700001e-02]",555.3376242082677,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
22,"[3.0000000e+01 2.0583900e+01 3.2126999e+00 ... 5.0000001e-02 4.9999999e-03
 1.1300001e-02]",554.0545502673037,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
23,"[3.0000000e+01 2.0784901e+01 2.1309990e-01 ... 5.0000001e-02 4.9999999e-03
 1.0500002e-02]",553.052991131413,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
24,"[3.0000000e+01 2.0555101e+01 1.0000000e-03 ... 5.0000001e-02 4.9999999e-03
 1.1300001e-02]",552.6453224598567,"[3.0000000e+01 2.0501799e+01 6.6180003e-01 ... 5.0000001e-02 4.9999999e-03
 1.1600000e-02]",549.4357857819489
