,pob_x,pob_y,pob_x_best,pob_y_best
25,"[3.0000000e+01 1.8720299e+01 7.4332995e+00 ... 5.0000001e-02 4.9999999e-03
 1.4899997e-02]",591.2833451345169,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
26,"[3.0000000e+01 1.8633099e+01 6.2957997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5699998e-02]",553.9706021660423,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
27,"[3.0000000e+01 1.8634798e+01 5.0528998e+00 ... 5.0000001e-02 4.9999999e-03
 1.6499998e-02]",551.7205834226671,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
28,"[3.0000000e+01 1.9052097e+01 3.6869998e+00 ... 5.0000001e-02 4.9999999e-03
 1.6899997e-02]",549.3232768677121,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
29,"[3.0000000e+01 1.9791498e+01 3.8050997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5799997e-02]",567.6591761206795,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
30,"[3.0000000e+01 1.9949898e+01 3.6014998e+00 ... 5.0000001e-02 4.9999999e-03
 1.5599998e-02]",552.398448785949,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
31,"[3.0000000e+01 1.9860498e+01 4.1531000e+00 ... 5.0000001e-02 4.9999999e-03
 1.5299997e-02]",551.9829815456136,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
32,"[3.0000000e+01 1.9082699e+01 4.4268999e+00 ... 5.0000001e-02 4.9999999e-03
 1.6299997e-02]",551.9014742585707,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
33,"[3.0000000e+01 1.8664099e+01 5.2526999e+00 ... 5.0000001e-02 4.9999999e-03
 1.6599996e-02]",551.6362591795224,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
34,"[3.0000000e+01 1.8820299e+01 6.2216997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5899995e-02]",554.1600055447394,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
35,"[3.0000000e+01 1.9405600e+01 4.5555997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5799996e-02]",552.7008432997862,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
36,"[3.0000000e+01 1.9841700e+01 2.4776998e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199995e-02]",549.7879416537181,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
37,"[3.0000000e+01 2.0057100e+01 1.3863997e+00 ... 5.0000001e-02 4.9999999e-03
 1.6399994e-02]",547.9090600497185,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
38,"[3.0000000e+01 1.9899700e+01 1.7480998e+00 ... 5.0000001e-02 4.9999999e-03
 1.6499994e-02]",548.7057931975592,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
39,"[3.0000000e+01 1.9210800e+01 4.5549998e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199995e-02]",551.7687552063327,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
40,"[3.0000000e+01 1.8841700e+01 7.6433997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5199995e-02]",555.6797394379117,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
41,"[3.0000000e+01 1.8982100e+01 8.9173994e+00 ... 5.0000001e-02 4.9999999e-03
 1.4299994e-02]",580.1679062948311,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
42,"[3.0000000e+01 1.9322599e+01 7.5834994e+00 ... 5.0000001e-02 4.9999999e-03
 1.4399994e-02]",569.5202968169201,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
43,"[3.0000000e+01 1.9595098e+01 3.3534994e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099995e-02]",551.0565968947823,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
44,"[3.0000000e+01 1.9720098e+01 4.0299412e-02 ... 5.0000001e-02 4.9999999e-03
 1.7599994e-02]",546.3436317987207,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
45,"[3.0000000e+01 1.9404499e+01 3.0728993e+00 ... 5.0000001e-02 4.9999999e-03
 1.6599994e-02]",569.3779175941004,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
46,"[3.0000000e+01 1.9171700e+01 7.3499994e+00 ... 5.0000001e-02 4.9999999e-03
 1.4799994e-02]",555.5448515795293,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
47,"[3.0000000e+01 1.9210800e+01 8.3765993e+00 ... 5.0000001e-02 4.9999999e-03
 1.4299994e-02]",557.8161776203336,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
48,"[3.0000000e+01 1.9348499e+01 7.6086993e+00 ... 5.0000001e-02 4.9999999e-03
 1.4499994e-02]",583.4040815680459,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
49,"[3.0000000e+01 1.9504900e+01 4.1420994e+00 ... 5.0000001e-02 4.9999999e-03
 1.5899993e-02]",579.0239450071867,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
50,"[3.0000000e+01 1.9493900e+01 6.3889939e-01 ... 5.0000001e-02 4.9999999e-03
 1.7599994e-02]",546.8054495703215,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
51,"[3.0000000e+01 1.9332800e+01 5.3139937e-01 ... 5.0000001e-02 4.9999999e-03
 1.7899994e-02]",546.8215080755045,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
52,"[3.0000000e+01 1.9237000e+01 3.6605995e+00 ... 5.0000001e-02 4.9999999e-03
 1.6499994e-02]",549.9196546823996,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
53,"[3.0000000e+01 1.9245199e+01 5.3571997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5699994e-02]",597.0124079025487,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
54,"[3.0000000e+01 1.9371599e+01 6.5948997e+00 ... 5.0000001e-02 4.9999999e-03
 1.4899994e-02]",555.1286693328632,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
55,"[3.0000000e+01 1.9435799e+01 5.2117996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5499994e-02]",565.6829508070133,"[3.0000000e+01 1.9296700e+01 2.1705995e+00 ... 5.0000001e-02 4.9999999e-03
 1.7199999e-02]",545.923380854132
56,"[3.0000000e+01 1.9439098e+01 3.9006996e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199995e-02]",519.439722325366,"[3.0000000e+01 1.9439098e+01 3.9006996e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199995e-02]",519.439722325366
57,"[3.0000000e+01 1.9441599e+01 2.9023995e+00 ... 5.0000001e-02 4.9999999e-03
 1.6699994e-02]",535.6911525345239,"[3.0000000e+01 1.9439098e+01 3.9006996e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199995e-02]",519.439722325366
58,"[3.0000000e+01 1.9440800e+01 3.2144995e+00 ... 5.0000001e-02 4.9999999e-03
 1.6599994e-02]",577.6066932479916,"[3.0000000e+01 1.9439098e+01 3.9006996e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199995e-02]",519.439722325366
59,"[3.0000000e+01 1.9438000e+01 4.3480997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5999993e-02]",552.9615565431452,"[3.0000000e+01 1.9439098e+01 3.9006996e+00 ... 5.0000001e-02 4.9999999e-03
 1.6199995e-02]",519.439722325366
