,pob_x,pob_y,pob_x_best,pob_y_best
0,"[2.39710e+01 2.44023e+01 1.28996e+01 ... 7.00000e-03 4.42000e-02
 4.17000e-02]",824.9740461497247,"[2.39710e+01 2.44023e+01 1.28996e+01 ... 7.00000e-03 4.42000e-02
 4.17000e-02]",824.9740461497247
1,"[2.0732801e+01 1.4475200e+01 1.8997299e+01 ... 1.7899999e-02 2.8299998e-02
 3.7800003e-02]",856.1469241804617,"[2.39710e+01 2.44023e+01 1.28996e+01 ... 7.00000e-03 4.42000e-02
 4.17000e-02]",824.9740461497247
2,"[1.7558502e+01 4.7440996e+00 2.4974499e+01 ... 2.8600000e-02 1.2699999e-02
 3.4000002e-02]",1719877.557723574,"[2.39710e+01 2.44023e+01 1.28996e+01 ... 7.00000e-03 4.42000e-02
 4.17000e-02]",824.9740461497247
3,"[1.6592503e+01 1.7800996e+00 2.6794098e+01 ... 3.1900000e-02 7.8999987e-03
 3.2800000e-02]",76205293.29573674,"[2.39710e+01 2.44023e+01 1.28996e+01 ... 7.00000e-03 4.42000e-02
 4.17000e-02]",824.9740461497247
4,"[1.8252703e+01 6.2446995e+00 2.3819199e+01 ... 2.8500000e-02 1.2999998e-02
 3.3900000e-02]",32578103.126558777,"[2.39710e+01 2.44023e+01 1.28996e+01 ... 7.00000e-03 4.42000e-02
 4.17000e-02]",824.9740461497247
5,"[2.0428503e+01 1.0834499e+01 2.0225899e+01 ... 2.8700000e-02 1.5799999e-02
 3.3799998e-02]",819.1157042374628,"[2.0428503e+01 1.0834499e+01 2.0225899e+01 ... 2.8700000e-02 1.5799999e-02
 3.3799998e-02]",819.1157042374628
6,"[2.3177902e+01 1.4200799e+01 1.6274698e+01 ... 3.7799999e-02 1.3599999e-02
 3.0599998e-02]",708.259595639219,"[2.3177902e+01 1.4200799e+01 1.6274698e+01 ... 3.7799999e-02 1.3599999e-02
 3.0599998e-02]",708.259595639219
7,"[2.8989801e+01 1.3664699e+01 1.8070198e+01 ... 5.0000001e-02 7.3999991e-03
 3.2499999e-02]",636.4377119768162,"[2.8989801e+01 1.3664699e+01 1.8070198e+01 ... 5.0000001e-02 7.3999991e-03
 3.2499999e-02]",636.4377119768162
8,"[3.0000000e+01 1.2124999e+01 2.1184898e+01 ... 5.0000001e-02 4.9999999e-03
 3.3900000e-02]",593.8764644253897,"[3.0000000e+01 1.2124999e+01 2.1184898e+01 ... 5.0000001e-02 4.9999999e-03
 3.3900000e-02]",593.8764644253897
9,"[3.0000000e+01 1.0387999e+01 2.4264599e+01 ... 5.0000001e-02 4.9999999e-03
 3.0100001e-02]",572.3743153601889,"[3.0000000e+01 1.0387999e+01 2.4264599e+01 ... 5.0000001e-02 4.9999999e-03
 3.0100001e-02]",572.3743153601889
10,"[3.0000000e+01 8.9733982e+00 2.6783998e+01 ... 5.0000001e-02 4.9999999e-03
 2.6200000e-02]",574.4506797211792,"[3.0000000e+01 1.0387999e+01 2.4264599e+01 ... 5.0000001e-02 4.9999999e-03
 3.0100001e-02]",572.3743153601889
