,pob_x,pob_y,pob_x_best,pob_y_best
22,"[3.0000000e+01 1.9456703e+01 6.6532998e+00 ... 5.0000001e-02 4.9999999e-03
 1.4100000e-02]",566.6660111029497,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
23,"[3.0000000e+01 1.9372602e+01 6.5590000e+00 ... 5.0000001e-02 4.9999999e-03
 1.3100000e-02]",569.1481035972768,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
24,"[3.0000000e+01 1.9332903e+01 6.4411998e+00 ... 5.0000001e-02 4.9999999e-03
 1.2600000e-02]",553.8848135983026,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
25,"[3.0000000e+01 1.9793503e+01 5.9468999e+00 ... 5.0000001e-02 4.9999999e-03
 1.6899999e-02]",554.3845635191565,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
26,"[3.0000000e+01 2.0145502e+01 5.6121001e+00 ... 5.0000001e-02 4.9999999e-03
 2.0299999e-02]",554.7665260442378,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
27,"[3.0000000e+01 1.9944801e+01 5.9401002e+00 ... 5.0000001e-02 4.9999999e-03
 1.8599998e-02]",581.3519990637354,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
28,"[3.0000000e+01 1.9585201e+01 6.3692002e+00 ... 5.0000001e-02 4.9999999e-03
 1.5499998e-02]",557.5676464644512,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
29,"[3.0000000e+01 1.9539801e+01 6.4205003e+00 ... 5.0000001e-02 4.9999999e-03
 1.4499998e-02]",571.4991330516349,"[3.0000000e+01 2.0125603e+01 5.8507996e+00 ... 5.0000001e-02 4.9999999e-03
 1.8800000e-02]",552.8714934518777
30,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
31,"[3.0000000e+01 1.9776901e+01 6.0044003e+00 ... 5.0000001e-02 4.9999999e-03
 1.6699998e-02]",554.4299546830918,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
32,"[3.0000000e+01 1.9621401e+01 6.1119003e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",563.6199477478352,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
33,"[3.0000000e+01 1.9612001e+01 6.2151003e+00 ... 5.0000001e-02 4.9999999e-03
 1.5599997e-02]",571.4105826161802,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
34,"[3.0000000e+01 1.9679302e+01 6.2689004e+00 ... 5.0000001e-02 4.9999999e-03
 1.5399997e-02]",584.7019340693332,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
35,"[3.0000000e+01 1.9628801e+01 6.3209004e+00 ... 5.0000001e-02 4.9999999e-03
 1.5099997e-02]",582.1718682399966,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
36,"[3.0000000e+01 1.9686401e+01 6.2348003e+00 ... 5.0000001e-02 4.9999999e-03
 1.5599997e-02]",655.8500294703233,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
37,"[3.0000000e+01 1.9588202e+01 6.1912003e+00 ... 5.0000001e-02 4.9999999e-03
 1.5599997e-02]",571.6823726968374,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
38,"[3.00000000e+01 1.94216022e+01 6.24300003e+00 ... 5.00000007e-02
 4.99999989e-03 1.51999965e-02]",556.5448820355601,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
39,"[3.0000000e+01 1.9481503e+01 6.2455001e+00 ... 5.0000001e-02 4.9999999e-03
 1.5299996e-02]",556.0296409707131,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
40,"[3.0000000e+01 1.9670702e+01 6.2189999e+00 ... 5.0000001e-02 4.9999999e-03
 1.5599997e-02]",569.6919403138704,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
41,"[3.0000000e+01 1.9791403e+01 6.2054000e+00 ... 5.0000001e-02 4.9999999e-03
 1.5799997e-02]",553.1867561816465,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
42,"[3.0000000e+01 1.9786404e+01 6.2151999e+00 ... 5.0000001e-02 4.9999999e-03
 1.5699998e-02]",561.5683661087845,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
43,"[3.0000000e+01 1.9779203e+01 6.1613002e+00 ... 5.0000001e-02 4.9999999e-03
 1.5899997e-02]",553.0583115296084,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
44,"[3.0000000e+01 1.9690403e+01 6.1461000e+00 ... 5.0000001e-02 4.9999999e-03
 1.5899997e-02]",554.0107924064507,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
45,"[3.0000000e+01 1.9629602e+01 6.1568003e+00 ... 5.0000001e-02 4.9999999e-03
 1.5799997e-02]",587.6554550365796,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
46,"[3.0000000e+01 1.9549702e+01 6.2613001e+00 ... 5.0000001e-02 4.9999999e-03
 1.5299997e-02]",576.4979181916501,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
47,"[3.0000000e+01 1.9527102e+01 6.3201003e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999997e-02]",595.7049194037794,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
48,"[3.0000000e+01 1.9534801e+01 6.3185005e+00 ... 5.0000001e-02 4.9999999e-03
 1.5099997e-02]",578.9234553592332,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
49,"[3.00000000e+01 1.95167007e+01 6.28830051e+00 ... 5.00000007e-02
 4.99999989e-03 1.51999965e-02]",554.0447616798649,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
50,"[3.0000000e+01 1.9671101e+01 6.1560006e+00 ... 5.0000001e-02 4.9999999e-03
 1.5799997e-02]",554.1931619990559,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
51,"[3.0000000e+01 1.9732401e+01 6.1010008e+00 ... 5.0000001e-02 4.9999999e-03
 1.5999997e-02]",578.5641495048064,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
52,"[3.0000000e+01 1.9666101e+01 6.1727009e+00 ... 5.0000001e-02 4.9999999e-03
 1.5699998e-02]",554.5091752330278,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
53,"[3.0000000e+01 1.9492601e+01 6.3071008e+00 ... 5.0000001e-02 4.9999999e-03
 1.4999998e-02]",582.1451413961364,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
54,"[3.0000000e+01 1.9493101e+01 6.3245006e+00 ... 5.0000001e-02 4.9999999e-03
 1.5099998e-02]",573.9514240284443,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
55,"[3.0000000e+01 1.9627201e+01 5.3239007e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",568.9142051367896,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
56,"[3.0000000e+01 1.9604702e+01 3.5775006e+00 ... 5.0000001e-02 4.9999999e-03
 1.6999997e-02]",575.3367513049903,"[3.0000000e+01 1.9786800e+01 6.1311002e+00 ... 5.0000001e-02 4.9999999e-03
 1.6099997e-02]",552.4501841579005
57,"[3.0000000e+01 1.9539902e+01 3.0096006e+00 ... 5.0000001e-02 4.9999999e-03
 1.7099997e-02]",550.126045233998,"[3.0000000e+01 1.9539902e+01 3.0096006e+00 ... 5.0000001e-02 4.9999999e-03
 1.7099997e-02]",550.126045233998
