,pob_x,pob_y,pob_x_best,pob_y_best
31,"[3.0000000e+01 1.8945105e+01 6.1788001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4700003e-02]",553.1873422458074,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
32,"[3.0000000e+01 1.8180105e+01 4.0525999e+00 ... 5.0000001e-02 4.9999999e-03
 1.5400003e-02]",551.760441998652,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
33,"[3.0000000e+01 1.7346106e+01 1.7830999e+00 ... 5.0000001e-02 4.9999999e-03
 1.6100002e-02]",549.11969247124,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
34,"[3.0000000e+01 1.8275606e+01 3.6043999e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700003e-02]",550.071121667403,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
35,"[3.0000000e+01 1.9742706e+01 6.8933001e+00 ... 5.0000001e-02 4.9999999e-03
 1.4800003e-02]",570.1305340752554,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
36,"[3.0000000e+01 2.0555407e+01 8.8438997e+00 ... 5.0000001e-02 4.9999999e-03
 1.4200003e-02]",594.1634896680459,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
37,"[3.0000000e+01 1.9127707e+01 6.0661998e+00 ... 5.0000001e-02 4.9999999e-03
 1.4800003e-02]",554.2914902635233,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
38,"[3.0000000e+01 1.7091906e+01 1.7519997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5900003e-02]",557.4657160373146,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
39,"[3.0000000e+01 1.6895805e+01 1.1317997e+00 ... 5.0000001e-02 4.9999999e-03
 1.6200002e-02]",548.7927173865179,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
40,"[3.0000000e+01 1.7495605e+01 2.2100997e+00 ... 5.0000001e-02 4.9999999e-03
 1.6000003e-02]",589.2749269558922,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
41,"[3.0000000e+01 1.8078905e+01 3.5876997e+00 ... 5.0000001e-02 4.9999999e-03
 1.5500003e-02]",568.2714271192419,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
42,"[3.0000000e+01 1.9072704e+01 5.8369994e+00 ... 5.0000001e-02 4.9999999e-03
 1.4800003e-02]",572.863796344398,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
43,"[3.0000000e+01 1.9816404e+01 7.4567995e+00 ... 5.0000001e-02 4.9999999e-03
 1.4300003e-02]",556.4647139947255,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
44,"[3.0000000e+01 1.9630304e+01 7.0321994e+00 ... 5.0000001e-02 4.9999999e-03
 1.4400003e-02]",556.783486873544,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
45,"[3.0000000e+01 1.9238005e+01 5.9935994e+00 ... 5.0000001e-02 4.9999999e-03
 1.4900003e-02]",556.104548350593,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
46,"[3.0000000e+01 1.8171804e+01 3.6530993e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700003e-02]",551.1190722645814,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
47,"[3.0000000e+01 1.7819105e+01 2.9379992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5900003e-02]",549.2651531937067,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
48,"[3.0000000e+01 1.7712206e+01 2.8746994e+00 ... 5.0000001e-02 4.9999999e-03
 1.5800003e-02]",547.0526949472204,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
49,"[3.0000000e+01 1.8070005e+01 3.8258994e+00 ... 5.0000001e-02 4.9999999e-03
 1.5300003e-02]",578.616229664492,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
50,"[3.0000000e+01 1.8770506e+01 5.2985992e+00 ... 5.0000001e-02 4.9999999e-03
 1.4800003e-02]",575.5588963156812,"[3.0000000e+01 1.7500902e+01 2.6125996e+00 ... 5.0000001e-02 4.9999999e-03
 1.5700001e-02]",545.5532145793413
51,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
52,"[3.0000000e+01 1.9319105e+01 5.9590993e+00 ... 5.0000001e-02 4.9999999e-03
 1.5200002e-02]",555.6560929263575,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
53,"[3.0000000e+01 1.9581104e+01 6.4722991e+00 ... 5.0000001e-02 4.9999999e-03
 1.5100002e-02]",612.3330467831059,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
54,"[3.0000000e+01 1.9708004e+01 6.7856989e+00 ... 5.0000001e-02 4.9999999e-03
 1.4900003e-02]",557.0638643676823,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
55,"[3.0000000e+01 1.9609604e+01 6.4090991e+00 ... 5.0000001e-02 4.9999999e-03
 1.4800003e-02]",556.3614594161254,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
56,"[3.0000000e+01 1.9131603e+01 4.3012991e+00 ... 5.0000001e-02 4.9999999e-03
 1.5600002e-02]",552.7075105266607,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
57,"[3.0000000e+01 1.8682104e+01 3.3808992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5900003e-02]",550.8170280614306,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
58,"[3.0000000e+01 1.8740105e+01 3.4968991e+00 ... 5.0000001e-02 4.9999999e-03
 1.5900003e-02]",562.1238313813604,"[3.0000000e+01 1.8977205e+01 5.4856992e+00 ... 5.0000001e-02 4.9999999e-03
 1.5000002e-02]",541.1587888714101
