,pob_x,pob_y,pob_x_best,pob_y_best
0,"[2.86507e+01 9.65470e+00 2.44936e+01 ... 2.53000e-02 1.82000e-02
 2.50000e-02]",964.8744067157164,"[2.86507e+01 9.65470e+00 2.44936e+01 ... 2.53000e-02 1.82000e-02
 2.50000e-02]",964.8744067157164
1,"[2.3954599e+01 8.3318005e+00 2.4166901e+01 ... 2.5799999e-02 1.7100001e-02
 2.9400000e-02]",8637310065.450304,"[2.86507e+01 9.65470e+00 2.44936e+01 ... 2.53000e-02 1.82000e-02
 2.50000e-02]",964.8744067157164
2,"[1.8170399e+01 6.7024007e+00 2.3764601e+01 ... 2.6400000e-02 1.5800001e-02
 3.4800000e-02]",829.1787186466345,"[1.8170399e+01 6.7024007e+00 2.3764601e+01 ... 2.6400000e-02 1.5800001e-02
 3.4800000e-02]",829.1787186466345
3,"[1.3045898e+01 5.2705007e+00 2.3359001e+01 ... 2.7200000e-02 1.4300001e-02
 3.9500002e-02]",821.273382024297,"[1.3045898e+01 5.2705007e+00 2.3359001e+01 ... 2.7200000e-02 1.4300001e-02
 3.9500002e-02]",821.273382024297
4,"[1.0874899e+01 4.8461008e+00 2.2419001e+01 ... 3.0800000e-02 9.7000012e-03
 4.0900003e-02]",801.2257181726658,"[1.0874899e+01 4.8461008e+00 2.2419001e+01 ... 3.0800000e-02 9.7000012e-03
 4.0900003e-02]",801.2257181726658
5,"[1.1040998e+01 5.2113008e+00 2.1088400e+01 ... 3.6400001e-02 4.9999999e-03
 3.9700001e-02]",804.9833959199823,"[1.0874899e+01 4.8461008e+00 2.2419001e+01 ... 3.0800000e-02 9.7000012e-03
 4.0900003e-02]",801.2257181726658
6,"[1.9437199e+01 8.3215008e+00 1.8533300e+01 ... 4.8500001e-02 4.9999999e-03
 2.9400002e-02]",731.7406426972213,"[1.9437199e+01 8.3215008e+00 1.8533300e+01 ... 4.8500001e-02 4.9999999e-03
 2.9400002e-02]",731.7406426972213
7,"[3.0000000e+01 1.0453501e+01 2.0560801e+01 ... 5.0000001e-02 4.9999999e-03
 2.5700003e-02]",616.2662553205856,"[3.0000000e+01 1.0453501e+01 2.0560801e+01 ... 5.0000001e-02 4.9999999e-03
 2.5700003e-02]",616.2662553205856
8,"[3.0000000e+01 1.2335401e+01 2.2350401e+01 ... 5.0000001e-02 4.9999999e-03
 2.2400003e-02]",578.3763468394485,"[3.0000000e+01 1.2335401e+01 2.2350401e+01 ... 5.0000001e-02 4.9999999e-03
 2.2400003e-02]",578.3763468394485
9,"[3.0000000e+01 1.3991800e+01 2.3925600e+01 ... 5.0000001e-02 4.9999999e-03
 1.9500002e-02]",580.8093693119818,"[3.0000000e+01 1.2335401e+01 2.2350401e+01 ... 5.0000001e-02 4.9999999e-03
 2.2400003e-02]",578.3763468394485
