Key Assumptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Scenario: Reference, Branch: Key Assumptions\MODFLOW\Simulaciones",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Branch,Sim_A.P. Cabildo,Sim_A.P. El Trapiche,Sim_A.P. Ligua,Sim_A.P. Papudo y Zapallar,Sim_A.P. Placilla,Sim_A.P. Santa Marta,Sim_A.P. Valle Hermoso 1,Sim_A.P. Valle Hermoso 2,Sim_Agua Potable Hierro Viejo,Sim_Agua Potable La Canela,Sim_Agua Potable Longotoma,Sim_Agua Potable Pedegua,Sim_Agua Potable Polcura,Sim_Agua Potable Pullancon,Sim_Agua Potable San Manuel,Sim_Agua Potable Valle Los Olmos,Sim_Asentamiento Alicahue,Sim_Asentamiento Bartolillo,Sim_Asentamiento Los Tigres,Sim_Asentamiento Paihuen,Sim_Asentamiento Pililen,Sim_Asentamiento San Lorenzo,Sim_Asentamiento V. Aconcagua,Sim_Escuela Chalaco,Sim_Fundo El Molle,Sim_Fundo Montegrande,Sim_La Higuera,Sim_Los Olmos Chalaco,Sim_Parcela El Boldo,Sim_Parcela Luis Silva,Sim_Parcela Piwonka 1,Sim_Parcela Piwonka 2,Sim_Pozo Dren Cabildo,Sim_Reserva La Vega,Sim_Santa Julia,Sim_Sociedad Agricola Bellavista
30-Apr-79,205.862,62.611,59.5315,18.4088,23.5883,135.881,72.2949,72.2949,397.808,157.749,17.3483,275.437,604.165,108.77,22.2299,702.561,682.614,466.329,42.2562,567.907,452.712,285.992,417.924,729.97,350.959,161.838,97.1334,696.648,181.025,721.695,126.056,118.307,221.788,312.652,330.696,534.036
7-May-79,205.859,62.5953,59.8311,18.4045,23.5899,135.73,72.2774,72.2774,397.657,157.747,17.3307,275.417,604.026,108.828,22.2563,702.562,682.272,466.427,42.2333,567.873,452.697,285.855,417.901,729.963,351.111,161.683,97.1709,696.647,180.949,721.709,126.115,118.433,221.51,312.768,330.717,534.176
14-May-79,205.85,62.5769,60.1103,18.3986,23.583,135.587,72.2545,72.2545,397.511,157.743,17.3176,275.397,603.871,108.882,22.2632,702.562,681.937,466.523,42.2083,567.84,452.672,285.694,417.878,729.956,351.257,161.536,97.2028,696.644,180.885,721.723,126.167,118.545,221.258,312.878,330.719,534.284
21-May-79,205.838,62.5573,60.3707,18.393,23.5826,135.457,72.2273,72.2273,397.37,157.74,17.3084,275.379,603.704,108.933,22.2681,702.562,681.61,466.616,42.1818,567.809,452.639,285.513,417.855,729.949,351.398,161.401,97.23,696.643,180.831,721.738,126.213,118.644,221.041,312.985,330.705,534.362
28-May-79,205.821,62.5357,60.6135,18.3808,23.5748,135.335,72.1959,72.1959,397.237,157.737,17.3023,275.361,603.528,108.982,22.2581,702.562,681.294,466.718,42.1539,567.78,452.599,285.317,417.833,729.942,351.533,161.276,97.2537,696.641,180.781,721.752,126.253,118.732,220.836,313.086,330.675,534.412
4-Jun-79,205.804,62.5141,60.8398,18.379,23.5773,135.22,72.1617,72.1617,397.115,157.734,17.2993,275.343,603.346,109.027,22.255,702.562,680.987,466.844,42.1252,567.753,452.556,285.11,417.813,729.936,351.662,161.164,97.2743,696.639,180.737,721.766,126.289,118.81,220.667,313.184,330.631,534.439
11-Jun-79,205.784,62.4913,61.0505,18.3727,23.5718,135.111,72.1247,72.1247,397.003,157.731,17.2987,275.326,603.17,109.071,22.2435,702.561,680.692,466.951,42.0958,567.727,452.508,284.894,417.793,729.929,351.787,161.06,97.2925,696.637,180.696,721.781,126.319,118.879,220.509,313.278,330.574,534.442
18-Jun-79,205.761,62.4682,61.2467,18.3615,23.5707,135.007,72.0855,72.0855,396.901,157.729,17.3004,275.31,602.998,109.112,22.2308,702.561,680.407,467.044,42.0659,567.704,452.458,284.673,417.775,729.923,351.906,160.963,97.3086,696.636,180.659,721.794,126.345,118.94,220.37,313.368,330.506,534.426
25-Jun-79,205.738,62.4444,61.4291,18.3581,23.5667,134.908,72.0444,72.0444,396.807,157.726,17.3038,275.294,602.829,109.15,22.2134,702.561,680.133,467.126,42.0355,567.681,452.405,284.448,417.758,729.917,352.019,160.872,97.3231,696.634,180.625,721.808,126.368,118.994,220.245,313.455,330.427,534.392
2-Jul-79,205.713,62.4203,61.5984,18.3469,23.5648,134.814,72.0019,72.0019,396.722,157.724,17.3088,275.279,602.662,109.187,22.1935,702.561,679.87,467.2,42.0049,567.659,452.351,284.22,417.743,729.911,352.126,160.785,97.3361,696.633,180.593,721.822,126.386,119.041,220.13,313.539,330.339,534.341
9-Jul-79,205.686,62.3954,61.7556,18.3428,23.5597,134.725,71.9581,71.9581,396.643,157.721,17.3151,275.265,602.496,109.221,22.166,702.561,679.619,467.267,41.9738,567.634,452.295,283.993,417.729,729.905,352.227,160.699,97.3478,696.631,180.563,721.835,126.402,119.082,220.021,313.619,330.243,534.276
16-Jul-79,205.661,62.371,61.9015,18.336,23.5592,134.641,71.9137,71.9137,396.573,157.718,17.3226,275.25,602.331,109.253,22.1451,702.562,679.378,467.326,41.9428,567.603,452.239,283.767,417.717,729.9,352.322,160.622,97.3585,696.63,180.536,721.847,126.414,119.118,219.924,313.695,330.14,534.199
23-Jul-79,205.635,62.3461,62.0369,18.3285,23.5555,134.561,71.8685,71.8685,396.508,157.716,17.331,275.237,602.167,109.283,22.1185,702.562,679.147,467.38,41.9117,567.566,452.182,283.543,417.706,729.895,352.413,160.546,97.3682,696.629,180.51,721.859,126.424,119.149,219.833,313.768,330.031,534.115
30-Jul-79,205.613,62.3257,62.1632,18.3302,23.5597,134.489,71.8307,71.8307,396.459,157.717,17.3445,275.224,602.007,109.323,22.1407,702.563,678.936,467.429,41.8839,567.525,452.125,283.324,417.697,729.89,352.499,160.486,97.3782,696.635,180.492,721.871,126.44,119.185,219.76,313.839,329.918,534.026
6-Aug-79,205.673,62.3317,62.2981,18.4754,23.6171,134.474,71.9145,71.9145,396.48,157.766,17.4184,275.221,601.885,109.566,22.4976,702.58,678.75,467.539,41.8998,567.51,452.118,283.163,417.711,729.89,352.599,160.5,97.4046,696.673,180.514,721.883,126.593,119.381,219.745,313.933,329.853,533.992
13-Aug-79,205.669,62.3147,62.4272,18.4203,23.5997,134.421,71.8588,71.8588,396.442,157.782,17.4528,275.224,601.722,109.588,22.3734,702.584,678.548,467.575,41.8697,567.525,452.062,282.951,417.705,729.891,352.679,160.433,97.4265,696.657,180.489,721.895,126.582,119.376,219.707,313.997,329.729,533.891
20-Aug-79,205.643,62.2896,62.5417,18.3891,23.5682,134.358,71.8095,71.8095,396.39,157.786,17.4696,275.22,601.564,109.608,22.2637,702.587,678.352,467.607,41.8376,567.463,452.002,282.743,417.7,729.89,352.752,160.36,97.4441,696.646,180.461,721.905,126.577,119.38,219.617,314.058,329.603,533.783
27-Aug-79,205.629,62.2781,62.6448,18.3771,23.5963,134.302,71.7649,71.7649,396.385,157.792,17.4893,275.217,601.41,109.638,22.3651,702.597,678.169,467.64,41.8131,567.411,451.949,282.544,417.697,729.89,352.823,160.32,97.4585,696.659,180.455,721.916,126.583,119.399,219.586,314.118,329.478,533.674
3-Sep-79,205.614,62.2623,62.7393,18.3681,23.5974,134.249,71.7207,71.7207,396.372,157.798,17.5099,275.215,601.261,109.663,22.3843,702.606,677.992,467.667,41.7877,567.365,451.896,282.348,417.695,729.89,352.89,160.277,97.4706,696.661,180.442,721.927,126.586,119.414,219.547,314.175,329.352,533.563
10-Sep-79,205.6,62.2497,62.826,18.3631,23.6061,134.201,71.6778,71.6778,396.373,157.804,17.532,275.213,601.115,109.685,22.4408,702.612,677.824,467.692,41.7642,567.322,451.845,282.159,417.695,729.89,352.954,160.238,97.4809,696.679,180.433,721.937,126.589,119.429,219.509,314.229,329.227,533.45
17-Sep-79,205.582,62.2218,62.9041,18.3439,23.5762,134.15,71.6282,71.6282,396.329,157.805,17.5488,275.21,600.971,109.699,22.3086,702.607,677.663,467.711,41.735,567.287,451.791,281.972,417.695,729.891,353.011,160.191,97.4891,696.662,180.406,721.946,126.585,119.436,219.451,314.28,329.098,533.33
24-Sep-79,205.553,62.1936,62.9727,18.3295,23.5586,134.099,71.5773,71.5773,396.301,157.804,17.5615,275.203,600.829,109.71,22.2176,702.604,677.507,467.726,41.7049,567.235,451.734,281.79,417.695,729.89,353.063,160.131,97.4953,696.678,180.386,721.954,126.58,119.441,219.375,314.329,328.968,533.209
1-Oct-79,205.527,62.1621,63.0329,18.3154,23.555,134.049,71.5272,71.5272,396.252,157.8,17.5717,275.194,600.689,109.72,22.1122,702.602,677.36,467.739,41.6733,567.19,451.678,281.611,417.697,729.889,353.109,160.087,97.4998,696.655,180.363,721.962,126.574,119.445,219.32,314.375,328.837,533.083
8-Oct-79,205.494,62.1318,63.0857,18.3009,23.5459,134.001,71.477,71.477,396.206,157.795,17.581,275.183,600.551,109.729,22.0256,702.601,677.226,467.749,41.6414,567.136,451.621,281.437,417.7,729.887,353.15,160.026,97.503,696.643,180.343,721.968,126.566,119.446,219.252,314.419,328.705,532.955
15-Oct-79,205.464,62.1118,63.1313,18.2872,23.541,133.957,71.4279,71.4279,396.229,157.792,17.5914,275.171,600.415,109.736,22.0597,702.601,677.1,467.757,41.6119,567.083,451.564,281.266,417.703,729.885,353.186,159.981,97.505,696.722,180.339,721.974,126.557,119.446,219.202,314.462,328.576,532.832
22-Oct-79,205.446,62.0895,63.1706,18.2777,23.5578,133.916,71.3812,71.3812,396.243,157.788,17.6017,275.159,600.28,109.743,22.0504,702.607,676.988,467.762,41.5816,567.114,451.515,281.101,417.708,729.883,353.221,159.966,97.5061,696.714,180.328,721.98,126.547,119.444,219.202,314.502,328.449,532.709
29-Oct-79,205.409,62.058,63.2042,18.2634,23.5294,133.874,71.333,71.333,396.191,157.782,17.6102,275.146,600.148,109.749,21.9269,702.603,676.87,467.765,41.5488,567.026,451.46,280.939,417.713,729.882,353.251,159.887,97.5064,696.67,180.302,721.985,126.536,119.441,219.112,314.54,328.321,532.58
5-Nov-79,205.38,62.0298,63.2326,18.2525,23.5341,133.833,71.2865,71.2865,396.144,157.775,17.6185,275.133,600.017,109.754,21.8467,702.601,676.757,467.766,41.5167,566.961,451.407,280.781,417.719,729.88,353.278,159.845,97.5063,696.648,180.284,721.989,126.523,119.436,219.068,314.576,328.193,532.448
12-Nov-79,205.347,62.0032,63.2562,18.2402,23.5129,133.795,71.2393,71.2393,396.101,157.769,17.627,275.12,599.889,109.758,21.7794,702.601,676.65,467.766,41.485,566.904,451.355,280.626,417.725,729.878,353.302,159.784,97.5058,696.636,180.268,721.993,126.509,119.43,219.008,314.611,328.064,532.315
19-Nov-79,205.317,61.9783,63.2753,18.2302,23.5223,133.758,71.1937,71.1937,396.062,157.763,17.6357,275.106,599.762,109.761,21.7232,702.601,676.546,467.763,41.4538,566.852,451.305,280.474,417.732,729.877,353.323,159.735,97.505,696.63,180.253,721.996,126.495,119.422,218.965,314.643,327.937,532.181
26-Nov-79,205.285,61.9545,63.2903,18.2189,23.4777,133.722,71.1463,71.1463,396.026,157.757,17.6446,275.092,599.638,109.764,21.6718,702.601,676.447,467.759,41.4231,566.801,451.255,280.325,417.739,729.876,353.343,159.673,97.504,696.626,180.234,721.999,126.48,119.414,218.912,314.674,327.813,532.047
3-Dec-79,205.258,61.9319,63.3014,18.2102,23.5126,133.688,71.1015,71.1015,395.993,157.75,17.6535,275.079,599.516,109.766,21.6268,702.601,676.353,467.753,41.393,566.754,451.207,280.178,417.747,729.875,353.361,159.628,97.503,696.623,180.216,722.001,126.464,119.405,218.879,314.704,327.693,531.913
10-Dec-79,205.226,61.91,63.3088,18.1951,23.4336,133.654,71.0534,71.0534,395.962,157.743,17.662,275.065,599.395,109.768,21.5833,702.601,676.261,467.746,41.3633,566.708,451.158,280.035,417.755,729.874,353.378,159.561,97.5018,696.621,180.197,722.003,126.447,119.395,218.822,314.724,327.575,531.778
17-Dec-79,205.203,61.8892,63.3128,18.1892,23.4918,133.622,71.0104,71.0104,395.934,157.736,17.6704,275.052,599.277,109.769,21.5466,702.601,676.174,467.738,41.3343,566.664,451.111,279.894,417.763,729.874,353.393,159.524,97.5006,696.621,180.181,722.004,126.43,119.384,218.8,314.745,327.457,531.644
24-Dec-79,205.178,61.8687,63.3136,18.1821,23.4669,133.59,70.9669,70.9669,395.907,157.729,17.6783,275.038,599.161,109.77,21.5079,702.601,676.089,467.728,41.3056,566.619,451.063,279.757,417.771,729.874,353.407,159.476,97.4994,696.62,180.162,722.005,126.412,119.373,218.764,314.767,327.341,531.509
1-Jan-80,205.146,61.8281,63.3104,18.163,23.4106,133.549,70.9138,70.9138,395.869,157.716,17.6815,275.022,599.031,109.77,21.4228,702.598,675.996,467.716,41.2703,566.564,451.01,279.604,417.781,729.874,353.421,159.408,97.4979,696.613,180.115,722.005,126.39,119.359,218.714,314.792,327.211,531.357
8-Jan-80,205.121,61.8172,63.3047,18.1637,23.4997,133.474,70.7576,70.7576,395.834,157.641,17.6913,274.746,598.905,109.752,21.4394,702.602,675.918,467.705,41.2357,566.528,450.965,279.472,417.79,729.874,353.433,159.383,97.4967,696.619,180.139,722.006,126.371,119.346,218.696,314.813,327.1,531.226
15-Jan-80,205.084,61.7979,63.2963,18.1503,23.4186,133.426,70.6719,70.6719,395.802,157.6,17.6989,274.57,598.776,109.736,21.3844,702.601,675.843,467.692,41.2003,566.485,450.919,279.344,417.799,729.875,353.444,159.324,97.4954,696.617,180.112,722.005,126.351,119.333,218.643,314.834,326.99,531.096
22-Jan-80,205.053,61.7789,63.2852,18.1425,23.4223,133.388,70.607,70.607,395.775,157.569,17.706,274.451,598.646,109.719,21.3434,702.601,675.771,467.679,41.1665,566.443,450.875,279.218,417.809,729.875,353.454,159.283,97.4942,696.617,180.094,722.005,126.331,119.319,218.611,314.853,326.881,530.967
29-Jan-80,205.023,61.7592,63.2718,18.1359,23.4268,133.354,70.551,70.551,395.751,157.544,17.7128,274.365,598.519,109.704,21.3084,702.601,675.701,467.665,41.1342,566.401,450.831,279.096,417.818,729.876,353.464,159.245,97.4929,696.616,180.079,722.004,126.311,119.305,218.581,314.871,326.773,530.841
5-Feb-80,204.993,61.7372,63.256,18.1258,23.4034,133.322,70.4989,70.4989,395.728,157.522,17.719,274.3,598.394,109.688,21.2734,702.601,675.636,467.65,41.1031,566.361,450.788,278.976,417.827,729.877,353.472,159.199,97.4917,696.615,180.062,722.003,126.29,119.291,218.544,314.887,326.668,530.715
12-Feb-80,204.967,61.7161,63.238,18.1208,23.4224,133.293,70.4518,70.4518,395.707,157.502,17.7251,274.248,598.272,109.674,21.2427,702.601,675.573,467.635,41.0731,566.322,450.745,278.859,417.836,729.879,353.48,159.165,97.4904,696.615,180.048,722.002,126.268,119.276,218.519,314.902,326.564,530.59
19-Feb-80,204.941,61.6938,63.218,18.111,23.396,133.264,70.4065,70.4065,395.687,157.483,17.7307,274.205,598.154,109.659,21.2112,702.601,675.513,467.619,41.0437,566.283,450.703,278.745,417.846,729.88,353.487,159.123,97.4892,696.614,180.032,722,126.247,119.261,218.486,314.917,326.462,530.467
26-Feb-80,204.915,61.6718,63.1961,18.1072,23.4191,133.237,70.363,70.363,395.668,157.466,17.7361,274.167,598.039,109.645,21.1813,702.601,675.455,467.603,41.0148,566.244,450.661,278.633,417.855,729.882,353.494,159.084,97.4879,696.614,180.018,721.998,126.225,119.245,218.456,314.93,326.362,530.345
5-Mar-80,204.884,61.6283,63.1687,18.0863,23.3457,133.202,70.3122,70.3122,395.639,157.443,17.737,274.129,597.913,109.63,21.1067,702.599,675.391,467.584,40.9768,566.196,450.614,278.509,417.865,729.885,353.5,159.028,97.4864,696.608,179.977,721.996,126.199,119.226,218.413,314.943,326.25,530.207
12-Mar-80,204.867,61.6277,63.1431,18.092,23.4412,133.182,70.2774,70.2774,395.629,157.431,17.7459,274.1,597.805,109.616,21.1422,702.602,675.337,467.567,40.9524,566.166,450.575,278.403,417.874,729.887,353.506,159.013,97.4851,696.614,179.999,721.993,126.176,119.21,218.407,314.954,326.155,530.088
19-Mar-80,204.843,61.6041,63.1161,18.0817,23.3849,133.158,70.2393,70.2393,395.613,157.417,17.7515,274.073,597.7,109.603,21.1065,702.602,675.285,467.549,40.9249,566.128,450.536,278.299,417.883,729.889,353.511,158.972,97.4838,696.613,179.977,721.991,126.153,119.194,218.374,314.963,326.062,529.97
26-Mar-80,204.824,61.5831,63.0877,18.0767,23.3938,133.135,70.2034,70.2034,395.597,157.403,17.7565,274.047,597.598,109.59,21.0781,702.601,675.235,467.531,40.8983,566.092,450.497,278.198,417.892,729.892,353.516,158.943,97.4825,696.612,179.962,721.988,126.13,119.177,218.355,314.972,325.97,529.853
2-Apr-80,204.802,61.5626,63.0581,18.0677,23.3697,133.112,70.167,70.167,395.582,157.389,17.7612,274.024,597.498,109.578,21.0517,702.601,675.187,467.513,40.8721,566.059,450.467,278.1,417.9,729.895,353.52,158.905,97.4812,696.612,179.949,721.985,126.107,119.16,218.325,314.98,325.881,529.737
9-Apr-80,204.784,61.5418,63.0273,18.0649,23.3953,133.091,70.1333,70.1333,395.567,157.376,17.7658,274.001,597.401,109.566,21.025,702.601,675.14,467.495,40.8462,566.026,450.437,278.004,417.908,729.898,353.524,158.879,97.4799,696.611,179.936,721.982,126.083,119.143,218.31,314.987,325.794,529.623
16-Apr-80,204.851,61.5671,63.0066,18.161,23.5405,133.109,70.1819,70.1819,395.666,157.396,17.8091,273.988,597.336,109.656,21.3337,702.623,675.125,467.55,40.8497,566.019,450.444,277.973,417.941,729.904,353.55,158.974,97.4886,696.696,180.014,721.98,126.129,119.207,218.409,315.023,325.751,529.563
23-Apr-80,204.858,61.5776,62.9893,18.1355,23.5154,133.112,70.1524,70.1524,395.736,157.404,17.839,273.982,597.241,109.643,21.38,702.625,675.075,467.529,40.8331,566.009,450.413,277.884,417.949,729.915,353.555,158.964,97.4957,696.718,180.039,721.978,126.099,119.18,218.416,315.028,325.673,529.459
30-Apr-80,204.859,61.5716,62.9682,18.1269,23.5141,133.106,70.1283,70.1283,395.747,157.406,17.859,273.976,597.151,109.63,21.31,702.622,675.032,467.507,40.8135,565.997,450.383,277.801,417.957,729.925,353.561,158.966,97.5012,696.692,180.039,721.976,126.073,119.158,218.425,315.033,325.599,529.352
7-May-80,204.844,61.5574,62.9434,18.1167,23.4935,133.094,70.0999,70.0999,395.733,157.402,17.8721,273.968,597.064,109.617,21.2127,702.617,674.993,467.486,40.7925,565.967,450.351,277.722,417.964,729.933,353.564,158.927,97.505,696.664,180.018,721.974,126.048,119.139,218.387,315.037,325.527,529.244
14-May-80,204.843,61.5539,62.9172,18.1185,23.515,133.086,70.0794,70.0794,395.76,157.402,17.8873,273.961,596.981,109.605,21.279,702.616,674.958,467.466,40.7755,565.94,450.319,277.648,417.972,729.942,353.569,158.941,97.5081,696.693,180.037,721.971,126.025,119.122,218.41,315.04,325.458,529.141
21-May-80,204.83,61.5376,62.8895,18.1097,23.4981,133.075,70.0526,70.0526,395.746,157.398,17.8994,273.954,596.9,109.592,21.189,702.613,674.922,467.445,40.7556,565.917,450.286,277.575,417.979,729.951,353.572,158.914,97.5098,696.67,180.018,721.968,126.002,119.105,218.386,315.042,325.39,529.037
28-May-80,204.807,61.5189,62.8598,18.1001,23.4621,133.06,70.0208,70.0208,395.725,157.39,17.9069,273.944,596.82,109.58,21.1115,702.611,674.888,467.424,40.7352,565.887,450.252,277.504,417.985,729.959,353.575,158.868,97.5104,696.653,179.994,721.964,125.979,119.089,218.343,315.044,325.323,528.933
4-Jun-80,204.798,61.5055,62.8288,18.0975,23.4947,133.05,69.9962,69.9962,395.714,157.387,17.9172,273.935,596.742,109.569,21.0976,702.611,674.854,467.403,40.7162,565.859,450.219,277.435,417.992,729.967,353.577,158.867,97.5104,696.653,180.006,721.96,125.956,119.074,218.352,315.045,325.257,528.831
11-Jun-80,204.782,61.4941,62.7973,18.0938,23.4874,133.042,69.9721,69.9721,395.707,157.384,17.9291,273.926,596.666,109.559,21.0997,702.611,674.821,467.383,40.6984,565.832,450.187,277.375,417.998,729.976,353.58,158.841,97.51,696.653,180.016,721.956,125.934,119.06,218.332,315.046,325.192,528.731
18-Jun-80,204.761,61.4785,62.7645,18.085,23.4608,133.03,69.9414,69.9414,395.69,157.378,17.9374,273.918,596.591,109.547,21.0434,702.61,674.789,467.361,40.6792,565.806,450.154,277.321,418.004,729.984,353.582,158.805,97.5089,696.645,179.993,721.951,125.911,119.043,218.3,315.046,325.128,528.632
25-Jun-80,204.759,61.4771,62.7335,18.0963,23.4975,133.029,69.9293,69.9293,395.712,157.382,17.9563,273.913,596.518,109.558,21.1519,702.615,674.76,467.347,40.6687,565.785,450.126,277.269,418.012,729.994,353.586,158.819,97.5093,696.673,180.02,721.947,125.903,119.046,218.329,315.049,325.068,528.537
