,pob_x,pob_y,pob_x_best,pob_y_best
26,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.45300985723395,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.45300985723395
27,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.6663109368887,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.6663109368887
28,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.94922647070337,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.94922647070337
29,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.6180056354722,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.6180056354722
30,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.6285002178806,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.6180056354722
31,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3986267746326,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3986267746326
32,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.4106817475688,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3986267746326
33,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.6011247517012,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.6011247517012
34,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3932006676568,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3932006676568
35,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.73319873933207,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3932006676568
36,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.46183237558944,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3932006676568
37,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.8811805145613,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.8811805145613
38,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.74224451316223,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.74224451316223
39,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3550051127163,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3550051127163
40,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.166494832609,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.166494832609
41,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14003189351575,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14003189351575
42,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2267063500815,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14003189351575
43,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.82445426369793,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.82445426369793
44,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88444849303255,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.82445426369793
