,pob_x,pob_y,pob_x_best,pob_y_best
0,"[6.42620e+00 3.31310e+00 1.96667e+01 ... 1.11000e-02 2.67000e-02
 7.00000e-03]",7175092.633497234,"[6.42620e+00 3.31310e+00 1.96667e+01 ... 1.11000e-02 2.67000e-02
 7.00000e-03]",7175092.633497234
1,"[8.0105000e+00 4.4512000e+00 2.0066801e+01 ... 1.5199999e-02 2.8899999e-02
 1.4200000e-02]",961.8591599078879,"[8.0105000e+00 4.4512000e+00 2.0066801e+01 ... 1.5199999e-02 2.8899999e-02
 1.4200000e-02]",961.8591599078879
2,[10.7906    6.4484   20.768902 ...  0.0224    0.0327    0.0269  ],119274636.23679861,"[8.0105000e+00 4.4512000e+00 2.0066801e+01 ... 1.5199999e-02 2.8899999e-02
 1.4200000e-02]",961.8591599078879
3,[15.414599  8.7857   21.331602 ...  0.0298    0.0388    0.0427  ],24936129.52549059,"[8.0105000e+00 4.4512000e+00 2.0066801e+01 ... 1.5199999e-02 2.8899999e-02
 1.4200000e-02]",961.8591599078879
4,[16.8701   11.5496   21.420202 ...  0.0308    0.044     0.0498  ],712.4174715559404,[16.8701   11.5496   21.420202 ...  0.0308    0.044     0.0498  ],712.4174715559404
5,[16.7225   17.8555   21.207003 ...  0.0271    0.05      0.05    ],620.6287455729907,[16.7225   17.8555   21.207003 ...  0.0271    0.05      0.05    ],620.6287455729907
6,"[1.3974299e+01 2.8311199e+01 2.0367203e+01 ... 1.5100000e-02 5.0000001e-02
 5.0000001e-02]",574.7397020117902,"[1.3974299e+01 2.8311199e+01 2.0367203e+01 ... 1.5100000e-02 5.0000001e-02
 5.0000001e-02]",574.7397020117902
7,"[8.7837992e+00 3.0000000e+01 1.9324703e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",545.5506031577778,"[8.7837992e+00 3.0000000e+01 1.9324703e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",545.5506031577778
8,"[3.0957992e+00 3.0000000e+01 1.7824903e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",539.2253666987751,"[3.0957992e+00 3.0000000e+01 1.7824903e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",539.2253666987751
9,"[1.0000000e-03 3.0000000e+01 1.4883304e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",534.8375445217985,"[1.0000000e-03 3.0000000e+01 1.4883304e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",534.8375445217985
10,"[1.000000e-03 3.000000e+01 9.102704e+00 ... 5.000000e-03 5.000000e-02
 5.000000e-02]",520.7000483318609,"[1.000000e-03 3.000000e+01 9.102704e+00 ... 5.000000e-03 5.000000e-02
 5.000000e-02]",520.7000483318609
11,"[1.000000e-03 3.000000e+01 2.914604e+00 ... 5.000000e-03 5.000000e-02
 5.000000e-02]",498.8159559779311,"[1.000000e-03 3.000000e+01 2.914604e+00 ... 5.000000e-03 5.000000e-02
 5.000000e-02]",498.8159559779311
12,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],476.2967602884476,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],476.2967602884476
13,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],441.2850603079856,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],441.2850603079856
14,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],424.66817630947986,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],424.66817630947986
15,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],418.76115994484405,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],418.76115994484405
16,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],414.67963371175557,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],414.67963371175557
17,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],412.4735497239693,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],412.4735497239693
18,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],410.527228852568,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],410.527228852568
19,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],408.9265130714403,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],408.9265130714403
20,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],406.83827215440635,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],406.83827215440635
21,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],405.6829728915437,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],405.6829728915437
22,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],403.8738114919114,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],403.8738114919114
23,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.58442022762347,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.58442022762347
24,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.35097626957275,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.35097626957275
25,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],399.6811495164785,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],399.6811495164785
