,pob_x,pob_y,pob_x_best,pob_y_best
0,"[1.96622e+01 1.05170e+00 2.23443e+01 ... 4.34000e-02 7.90000e-03
 3.95000e-02]",250434437.08976582,"[1.96622e+01 1.05170e+00 2.23443e+01 ... 4.34000e-02 7.90000e-03
 3.95000e-02]",250434437.08976582
1,"[1.7820202e+01 4.9242001e+00 2.2172699e+01 ... 3.9400000e-02 2.1599999e-02
 4.3300003e-02]",60858860.772339344,"[1.7820202e+01 4.9242001e+00 2.2172699e+01 ... 3.9400000e-02 2.1599999e-02
 4.3300003e-02]",60858860.772339344
2,[14.6591015 11.5699005 21.878199  ...  0.0326     0.0452     0.0498   ],768.6389488236791,[14.6591015 11.5699005 21.878199  ...  0.0326     0.0452     0.0498   ],768.6389488236791
3,[13.840502 16.854301 21.234    ...  0.0253    0.05      0.05    ],620.7494046986925,[13.840502 16.854301 21.234    ...  0.0253    0.05      0.05    ],620.7494046986925
4,"[1.3109802e+01 2.1571001e+01 2.0658998e+01 ... 1.8800000e-02 5.0000001e-02
 5.0000001e-02]",576.8329101427322,"[1.3109802e+01 2.1571001e+01 2.0658998e+01 ... 1.8800000e-02 5.0000001e-02
 5.0000001e-02]",576.8329101427322
5,"[1.2459402e+01 2.5769300e+01 2.0147198e+01 ... 1.2999999e-02 5.0000001e-02
 5.0000001e-02]",573.2606055020526,"[1.2459402e+01 2.5769300e+01 2.0147198e+01 ... 1.2999999e-02 5.0000001e-02
 5.0000001e-02]",573.2606055020526
6,"[1.1882102e+01 2.9495800e+01 1.9692898e+01 ... 7.8999996e-03 5.0000001e-02
 5.0000001e-02]",570.349966526711,"[1.1882102e+01 2.9495800e+01 1.9692898e+01 ... 7.8999996e-03 5.0000001e-02
 5.0000001e-02]",570.349966526711
7,"[1.1371102e+01 3.0000000e+01 1.9290798e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",566.1568552586558,"[1.1371102e+01 3.0000000e+01 1.9290798e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",566.1568552586558
8,"[6.7135024e+00 3.0000000e+01 1.7632498e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",538.0048085026862,"[6.7135024e+00 3.0000000e+01 1.7632498e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",538.0048085026862
9,"[2.0441024e+00 3.0000000e+01 1.5776298e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",516.75165586981,"[2.0441024e+00 3.0000000e+01 1.5776298e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",516.75165586981
10,"[1.0000000e-03 3.0000000e+01 1.0899998e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",516.6059467796097,"[1.0000000e-03 3.0000000e+01 1.0899998e+01 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",516.6059467796097
11,"[1.0000000e-03 3.0000000e+01 6.5746975e+00 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",512.8257787491445,"[1.0000000e-03 3.0000000e+01 6.5746975e+00 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",512.8257787491445
