,pob_x,pob_y,pob_x_best,pob_y_best
18,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],410.67814104723703,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],410.67814104723703
19,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],406.3099390227356,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],406.3099390227356
20,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],403.24419168512753,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],403.24419168512753
21,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.6126082608339,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.6126082608339
22,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.9697048752306,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.9697048752306
23,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.0789745022517,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.0789745022517
24,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.1358326384499,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.1358326384499
25,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],399.46614855920996,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],399.46614855920996
26,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.8501934436634,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.8501934436634
27,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.0852012991584,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.0852012991584
28,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.1593961323014,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.1593961323014
29,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.71632280347757,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.71632280347757
30,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.2765373818212,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.2765373818212
31,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.85631681917323,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.85631681917323
32,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.78364825295097,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.78364825295097
33,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.137499590952,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.137499590952
34,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.10681616854663,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.10681616854663
35,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.372968683222,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.10681616854663
36,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.0780038758334,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.0780038758334
37,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.99354266191386,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.99354266191386
38,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6716248722289,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6716248722289
39,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.9021907650856,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6716248722289
40,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26337313579944,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26337313579944
41,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1669114114903,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1669114114903
42,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1798918944955,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1669114114903
43,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
44,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.27543218430975,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
45,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.20057299138955,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
46,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.094816357557,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
47,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.33245675629723,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
48,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.05915951734664,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
49,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2055290576092,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
50,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3751389565182,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
51,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26226881835527,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
52,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3080004781301,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
53,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1721154258034,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
54,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.33876241474997,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
55,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.93687172447875,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
56,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1889596448605,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
57,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.23030375356655,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
58,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.95134597711126,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
59,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.24291953156177,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
60,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.35993648457674,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86564723044523
