,pob_x,pob_y,pob_x_best,pob_y_best
11,[1.0000e-03 3.0000e+01 9.9341e+00 ... 5.0000e-03 5.0000e-02 5.0000e-02],529.7141822148984,"[1.00000e-03 3.00000e+01 2.27381e+01 ... 5.00000e-03 5.00000e-02
 5.00000e-02]",521.5199583636753
12,[1.0000e-03 3.0000e+01 7.0086e+00 ... 5.0000e-03 5.0000e-02 5.0000e-02],503.69229408305335,[1.0000e-03 3.0000e+01 7.0086e+00 ... 5.0000e-03 5.0000e-02 5.0000e-02],503.69229408305335
13,"[1.0000000e-03 3.0000000e+01 1.1533003e+00 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",467.8804258023044,"[1.0000000e-03 3.0000000e+01 1.1533003e+00 ... 4.9999999e-03 5.0000001e-02
 5.0000001e-02]",467.8804258023044
14,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],425.91155399263573,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],425.91155399263573
15,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],417.2666297515587,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],417.2666297515587
16,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],417.73174687136276,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],417.2666297515587
17,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],417.99055919206813,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],417.2666297515587
18,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],419.3307092940748,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],417.2666297515587
19,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],412.06565058094094,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],412.06565058094094
20,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],407.9939488730721,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],407.9939488730721
21,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],405.5619368837192,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],405.5619368837192
22,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],404.29085655955976,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],404.29085655955976
23,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.5571689083311,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.5571689083311
24,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.30828575069637,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.30828575069637
25,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.24422388506235,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.24422388506235
26,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.8598535623307,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.8598535623307
27,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.82052728381717,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.82052728381717
28,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.603807610808,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.603807610808
29,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.9206707330301,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.9206707330301
30,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.8250683980047,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.8250683980047
31,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.69734139835197,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.69734139835197
32,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.11630792262315,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.11630792262315
33,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.03775364607134,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.03775364607134
34,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.14089154530785,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.03775364607134
35,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.14030885712623,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.03775364607134
36,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.0507570825187,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.03775364607134
37,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.83799533160317,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.83799533160317
38,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.8544192662817,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.83799533160317
39,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6309572221895,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6309572221895
40,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.38717182284967,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.38717182284967
41,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.12184423650575,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.12184423650575
42,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2285588376705,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.12184423650575
43,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26075048211834,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.12184423650575
44,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.21403748003775,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.12184423650575
45,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0404629324035,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0404629324035
46,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1461523886951,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0404629324035
47,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.12551534009486,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0404629324035
48,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.95413477144353,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.95413477144353
49,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2466601237653,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.95413477144353
50,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1272013160974,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.95413477144353
51,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.13650142045685,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.95413477144353
52,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
53,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.05634777100096,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
54,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.66911712374616,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
55,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.06648083346647,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
56,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1537019894793,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
57,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1561428755913,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
58,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26860994005364,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
59,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1536138295648,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.86945750757155
