,pob_x,pob_y,pob_x_best,pob_y_best
16,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],419.4152042117106,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],419.4152042117106
17,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],416.6824953312932,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],416.6824953312932
18,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],416.4810180210481,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],416.4810180210481
19,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],414.4734453165065,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],414.4734453165065
20,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],413.16258404386537,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],413.16258404386537
21,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],411.36414162485477,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],411.36414162485477
22,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],407.48529123366916,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],407.48529123366916
23,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.2464108401262,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.2464108401262
24,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.07698015554325,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.07698015554325
25,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.47989876905314,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.47989876905314
26,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.7948310977924,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.7948310977924
27,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.48925667647666,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.48925667647666
28,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3479933232093,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3479933232093
29,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.19019129935566,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.19019129935566
30,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3220150727969,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.19019129935566
31,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.504290204256,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.504290204256
32,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3206553621339,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3206553621339
33,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3628698273706,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3206553621339
34,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.19513746448405,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.19513746448405
35,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.36180312393685,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.19513746448405
36,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.155725855193,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.155725855193
37,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.06225025560576,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.06225025560576
38,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.90862571189774,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.90862571189774
39,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.76895696056596,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.76895696056596
40,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.73444448259994,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.73444448259994
41,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.13157043633896,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.13157043633896
42,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.13131094368936,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.13131094368936
43,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1281362110371,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1281362110371
44,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.44030721763943,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1281362110371
45,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0388273532285,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0388273532285
46,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
47,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0896461373008,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
48,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2431018733835,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
49,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.13514677576285,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
50,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1841402806423,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
51,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.31415741978975,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
52,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.15183389039856,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
53,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1165691647178,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
54,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14533695696986,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
55,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2098956435582,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9813318164737
56,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.928220117245,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.928220117245
57,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1592521565962,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.928220117245
58,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.064181674597,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.928220117245
59,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.36470866989094,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.928220117245
60,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3190627756591,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.928220117245
