,pob_x,pob_y,pob_x_best,pob_y_best
18,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],420.0088000617196,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],420.0088000617196
19,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],415.507908660975,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],415.507908660975
20,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],410.5516665568578,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],410.5516665568578
21,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],407.37275292647524,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],407.37275292647524
22,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],405.40136558091604,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],405.40136558091604
23,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],404.21201268468093,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],404.21201268468093
24,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.3502897768593,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.3502897768593
25,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.7513289702718,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.7513289702718
26,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.2434185649921,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.2434185649921
27,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.48997877715027,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.48997877715027
28,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.6440482961882,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.6440482961882
29,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3487080370989,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3487080370989
30,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.7950536016799,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.7950536016799
31,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.52869929013775,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.52869929013775
32,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.7903538872655,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.52869929013775
33,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.80317524046256,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.52869929013775
34,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.258921378921,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.258921378921
35,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.5017903666786,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.258921378921
36,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.37927649277475,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.258921378921
37,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.81977736087623,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.81977736087623
38,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.94987849423677,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.81977736087623
39,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7532757923759,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7532757923759
40,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.4844091469444,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.4844091469444
41,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.38937065195773,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.38937065195773
42,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.30800850427585,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.30800850427585
43,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.17316290211437,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.17316290211437
44,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.17726496274025,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.17316290211437
45,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14454630785883,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14454630785883
46,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1398802590662,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1398802590662
47,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2052265603558,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1398802590662
48,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.949564910025,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.949564910025
49,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3442992687406,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.949564910025
50,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
51,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0286542409848,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
52,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9759807108349,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
53,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0289910816507,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
54,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2341087893262,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
55,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.08384643035873,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
56,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0898850400738,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
57,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.34554074784916,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
58,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1323802733768,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
59,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.082894905926,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
60,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.17631019861307,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
61,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.24395205418534,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.88892641238607
