,pob_x,pob_y,pob_x_best,pob_y_best
0,"[2.53757e+01 4.69830e+00 5.14770e+00 ... 4.53000e-02 2.06000e-02
 2.04000e-02]",1577262287.7285202,"[2.53757e+01 4.69830e+00 5.14770e+00 ... 4.53000e-02 2.06000e-02
 2.04000e-02]",1577262287.7285202
1,"[2.51946e+01 4.79220e+00 5.45560e+00 ... 4.51000e-02 2.09000e-02
 2.09000e-02]",11885947.454081362,"[2.51946e+01 4.79220e+00 5.45560e+00 ... 4.51000e-02 2.09000e-02
 2.09000e-02]",11885947.454081362
2,[21.0499     6.9412003 12.5022    ...  0.0405     0.0286     0.0325   ],907.4743861944968,[21.0499     6.9412003 12.5022    ...  0.0405     0.0286     0.0325   ],907.4743861944968
3,[17.3478  9.1625 19.7813 ...  0.035   0.0375  0.045 ],824.363667366228,[17.3478  9.1625 19.7813 ...  0.035   0.0375  0.045 ],824.363667366228
4,[13.135699 13.1358   26.6544   ...  0.0276    0.0486    0.05    ],694.5952753473852,[13.135699 13.1358   26.6544   ...  0.0276    0.0486    0.05    ],694.5952753473852
5,"[9.484499e+00 1.718940e+01 3.000000e+01 ... 2.070000e-02 5.000000e-02
 5.000000e-02]",678.0647624365411,"[9.484499e+00 1.718940e+01 3.000000e+01 ... 2.070000e-02 5.000000e-02
 5.000000e-02]",678.0647624365411
6,"[6.50639915e+00 2.11051006e+01 3.00000000e+01 ... 1.45000005e-02
 5.00000007e-02 5.00000007e-02]",712.3831559192524,"[9.484499e+00 1.718940e+01 3.000000e+01 ... 2.070000e-02 5.000000e-02
 5.000000e-02]",678.0647624365411
7,"[6.0153990e+00 2.3056501e+01 3.0000000e+01 ... 1.1900000e-02 5.0000001e-02
 5.0000001e-02]",687.7136805011455,"[9.484499e+00 1.718940e+01 3.000000e+01 ... 2.070000e-02 5.000000e-02
 5.000000e-02]",678.0647624365411
8,"[5.9064989e+00 2.5473701e+01 2.2314600e+01 ... 1.1100001e-02 5.0000001e-02
 5.0000001e-02]",593.2951930825145,"[5.9064989e+00 2.5473701e+01 2.2314600e+01 ... 1.1100001e-02 5.0000001e-02
 5.0000001e-02]",593.2951930825145
9,"[4.2283988e+00 2.8814001e+01 1.3043500e+01 ... 8.8000009e-03 5.0000001e-02
 5.0000001e-02]",550.3123164871125,"[4.2283988e+00 2.8814001e+01 1.3043500e+01 ... 8.8000009e-03 5.0000001e-02
 5.0000001e-02]",550.3123164871125
