,pob_x,pob_y,pob_x_best,pob_y_best
22,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.46732246274775,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],402.46732246274775
23,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.65189284044175,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],401.65189284044175
24,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.44266487842737,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.44266487842737
25,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.17058902148966,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.17058902148966
26,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],399.6260600736774,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],399.6260600736774
27,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.4017348224814,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.4017348224814
28,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.28878534390935,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],397.28878534390935
29,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.7800549800693,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.7800549800693
30,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.1365912198004,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.1365912198004
31,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.00241815643886,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.00241815643886
32,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.4271822260568,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.4271822260568
33,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.12392613045876,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.12392613045876
34,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.4728951008742,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.12392613045876
35,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.67016764514074,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.12392613045876
36,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.2024333492293,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.12392613045876
37,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7160428903571,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7160428903571
38,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.88089705714765,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7160428903571
39,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7993441036691,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7160428903571
40,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.64404005496056,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.64404005496056
41,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.30982443258733,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.30982443258733
42,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3670116922332,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.30982443258733
43,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26519212676146,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26519212676146
44,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.3416401015115,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26519212676146
45,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
46,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.15094941836406,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
47,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0404351522495,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
48,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.26257515495394,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
49,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1894014510995,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
50,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.02221432527557,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
51,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.073127165329,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
52,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1999999955899,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
53,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.13209549547264,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
54,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14101763345815,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
55,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1286821807443,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
56,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1290798820829,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
57,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.08595804306896,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
58,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.077272222669,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
59,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.37364663060237,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0164960298218
60,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9375781733034,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9375781733034
61,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.34945711992225,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9375781733034
