,pob_x,pob_y,pob_x_best,pob_y_best
24,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.163750804815,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],400.163750804815
25,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.5681166039708,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],398.5681166039708
26,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.9142549470538,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.9142549470538
27,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.68282029822757,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.68282029822757
28,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3717104811193,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.3717104811193
29,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.1386424174855,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],396.1386424174855
30,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.5941957795654,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.5941957795654
31,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.42391709469376,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.42391709469376
32,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.5779475658589,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.42391709469376
33,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3344227803143,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3344227803143
34,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.37385599041994,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.3344227803143
35,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.0289511985092,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.0289511985092
36,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.28612517205727,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.0289511985092
37,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.083956297703,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],395.0289511985092
38,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6703304832228,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6703304832228
39,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.7314485890729,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.6703304832228
40,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.24939195675694,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.24939195675694
41,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.22540039422654,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.22540039422654
42,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1459836075761,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1459836075761
43,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.03927745146973,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.03927745146973
44,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0310000701049,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0310000701049
45,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1007807922904,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.0310000701049
46,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
47,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.10903526485225,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
48,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.1620654590593,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
49,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2516011478359,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
50,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.31382822786674,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
51,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.01410470133845,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
52,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9575627840151,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
53,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.15222161027526,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
54,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.9179750041675,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
55,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.14276768826807,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
56,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.36608743407976,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
57,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.2233146571403,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
58,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.22339921607517,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
59,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],394.07492975897907,[1.e-03 3.e+01 1.e-03 ... 5.e-03 5.e-02 5.e-02],393.8932150495524
